durasi_manhour,nama_workcenter,nama_proses,nama_tipeproses,ukuran_kapasitas,nama_kategoriproduk,created_at,updated_at
6,CORE & ASSEMBLY,TYPE SUSUN CORE,STACKING INHOUSE,63,Dry Non Resin,,
4,CORE & ASSEMBLY,TYPE SUSUN CORE,STACKING OUTSOURCING,63,Dry Non Resin,,
5,CORE & ASSEMBLY,HV CONNECTION TYPE,FLAT,63,Dry Non Resin,,
5,CORE & ASSEMBLY,HV CONNECTION TYPE,SHEET,63,Dry Non Resin,,
5,CORE & ASSEMBLY,HV CONNECTION TYPE,WIRE SOFT,63,Dry Non Resin,,
4,CORE & ASSEMBLY,HV CONNECTION TYPE,RAIL COPPER,63,Dry Non Resin,,
4,CORE & ASSEMBLY,LV CONNECTION TYPE,FLAT,63,Dry Non Resin,,
4,CORE & ASSEMBLY,LV CONNECTION TYPE,SHEET,63,Dry Non Resin,,
5,CORE & ASSEMBLY,LV CONNECTION TYPE,RAIL COPPER,63,Dry Non Resin,,
8,CORE & ASSEMBLY,WIRING,NON-COMPLETE,63,Dry Non Resin,,
0.5,CORE & ASSEMBLY,WIRING,COMPLETE,63,Dry Non Resin,,
6,CORE & ASSEMBLY,INSTAL HOUSING,DENGAN BASE,63,Dry Non Resin,,
3,CORE & ASSEMBLY,INSTAL HOUSING,TANPA BASE,63,Dry Non Resin,,
4,CORE & ASSEMBLY,BONGKAR HOUSING,DENGAN BASE,63,Dry Non Resin,,
3,CORE & ASSEMBLY,BONGKAR HOUSING,TANPA BASE,63,Dry Non Resin,,
1,CORE & ASSEMBLY,PEMBUATAN CU LINK,HV / LV (STANDARD),63,Dry Non Resin,,
2,CORE & ASSEMBLY,PEMBUATAN CU LINK,HV + LV (STANDARD),63,Dry Non Resin,,
1.5,CORE & ASSEMBLY,PEMBUATAN CU LINK,HV / LV (NON-STANDARD),63,Dry Non Resin,,
2.5,CORE & ASSEMBLY,PEMBUATAN CU LINK,HV + LV (NON-STANDARD),63,Dry Non Resin,,
1,CORE & ASSEMBLY,OTHERS,PEMBUATAN CU BAR,63,Dry Non Resin,,
4,CORE & ASSEMBLY,OTHERS,ASSEMBLY STACKING,63,Dry Non Resin,,
3,CORE & ASSEMBLY,OTHERS,FINISHING,63,Dry Non Resin,,
2,CORE & ASSEMBLY,ACCESSORIES,FAN,63,Dry Non Resin,,
50,CORE & ASSEMBLY,ACCESSORIES,OLTC,63,Dry Non Resin,,
2,CORE & ASSEMBLY,ACCESSORIES,LEM SPACER BLOCK/AIR GAP,63,Dry Non Resin,,
1,CORE & ASSEMBLY,POTONG ISOLASI FIBER,PULLING BOARD,63,Dry Non Resin,,
1,CORE & ASSEMBLY,POTONG ISOLASI FIBER,FIXING PART INSULATION,63,Dry Non Resin,,
3.5,QC,QC,ROUTINE TEST,63,Dry Non Resin,,
14.5,COIL MAKING,COIL HV,FLAT-KONDUKTOR 1,75,Dry Non Resin,,
15,COIL MAKING,COIL HV,FLAT-KONDUKTOR 2-3,75,Dry Non Resin,,
16.5,COIL MAKING,COIL HV,FLAT-KONDUKTOR 4-8,75,Dry Non Resin,,
18.5,COIL MAKING,COIL HV,FLAT-KONDUKTOR >8,75,Dry Non Resin,,
7,COIL MAKING,COIL HV,SHEET-KONDUKTOR 1,75,Dry Non Resin,,
7.5,COIL MAKING,COIL HV,SHEET-KONDUKTOR 2-3,75,Dry Non Resin,,
7.5,COIL MAKING,COIL HV,SHEET-KONDUKTOR 4-8,75,Dry Non Resin,,
7.5,COIL MAKING,COIL HV,SHEET-KONDUKTOR >8,75,Dry Non Resin,,
9,COIL MAKING,COIL HV,ROUND-KONDUKTOR 1,75,Dry Non Resin,,
10,COIL MAKING,COIL HV,ROUND-KONDUKTOR 2-3,75,Dry Non Resin,,
10,COIL MAKING,COIL HV,ROUND-KONDUKTOR 4-8,75,Dry Non Resin,,
10,COIL MAKING,COIL HV,ROUND-KONDUKTOR >8,75,Dry Non Resin,,
10,COIL MAKING,COIL LV,FLAT-KONDUKTOR 1,75,Dry Non Resin,,
17,COIL MAKING,COIL LV,FLAT-KONDUKTOR 2-3,75,Dry Non Resin,,
18,COIL MAKING,COIL LV,FLAT-KONDUKTOR 4-8,75,Dry Non Resin,,
19,COIL MAKING,COIL LV,FLAT-KONDUKTOR >8,75,Dry Non Resin,,
6.5,COIL MAKING,COIL LV,SHEET-KONDUKTOR 1,75,Dry Non Resin,,
7,COIL MAKING,COIL LV,SHEET-KONDUKTOR 2-3,75,Dry Non Resin,,
7,COIL MAKING,COIL LV,SHEET-KONDUKTOR 4-8,75,Dry Non Resin,,
7,COIL MAKING,COIL LV,SHEET-KONDUKTOR >8,75,Dry Non Resin,,
13,COIL MAKING,COIL LV,ROUND-KONDUKTOR 1,75,Dry Non Resin,,
13.5,COIL MAKING,COIL LV,ROUND-KONDUKTOR 2-3,75,Dry Non Resin,,
13.5,COIL MAKING,COIL LV,ROUND-KONDUKTOR 4-8,75,Dry Non Resin,,
13.5,COIL MAKING,COIL LV,ROUND-KONDUKTOR >8,75,Dry Non Resin,,
1,COIL MAKING,POTONG LEAD WIRE,TEBAL RAIL COPPER ≥ 10t,75,Dry Non Resin,,
1.5,COIL MAKING,POTONG LEAD WIRE,TEBAL RAIL COPPER < 10t,75,Dry Non Resin,,
1,COIL MAKING,POTONG LEAD WIRE,COPPAL BAR,75,Dry Non Resin,,
1,COIL MAKING,POTONG ISOLASI,DUCT STRIP,75,Dry Non Resin,,
0.5,COIL MAKING,POTONG ISOLASI,INNER,75,Dry Non Resin,,
0.5,COIL MAKING,POTONG ISOLASI,OUTER,75,Dry Non Resin,,
3,MOULD & CASTING,MOULD & CASTING,IMPREGNATION VARNISH,75,Dry Non Resin,,
0.25,MOULD & CASTING,OVEN,OVEN CURING,75,Dry Non Resin,,
10,CORE & ASSEMBLY,TYPE SUSUN CORE,WOUND,75,Dry Non Resin,,
6,CORE & ASSEMBLY,TYPE SUSUN CORE,STACKING INHOUSE,75,Dry Non Resin,,
4,CORE & ASSEMBLY,TYPE SUSUN CORE,STACKING OUTSOURCING,75,Dry Non Resin,,
5,CORE & ASSEMBLY,HV CONNECTION TYPE,FLAT,75,Dry Non Resin,,
5,CORE & ASSEMBLY,HV CONNECTION TYPE,SHEET,75,Dry Non Resin,,
5,CORE & ASSEMBLY,HV CONNECTION TYPE,WIRE SOFT,75,Dry Non Resin,,
4,CORE & ASSEMBLY,HV CONNECTION TYPE,RAIL COPPER,75,Dry Non Resin,,
4,CORE & ASSEMBLY,LV CONNECTION TYPE,FLAT,75,Dry Non Resin,,
4,CORE & ASSEMBLY,LV CONNECTION TYPE,SHEET,75,Dry Non Resin,,
5,CORE & ASSEMBLY,LV CONNECTION TYPE,RAIL COPPER,75,Dry Non Resin,,
8,CORE & ASSEMBLY,WIRING,NON-COMPLETE,75,Dry Non Resin,,
0.5,CORE & ASSEMBLY,WIRING,COMPLETE,75,Dry Non Resin,,
6,CORE & ASSEMBLY,INSTAL HOUSING,DENGAN BASE,75,Dry Non Resin,,
3,CORE & ASSEMBLY,INSTAL HOUSING,TANPA BASE,75,Dry Non Resin,,
4,CORE & ASSEMBLY,BONGKAR HOUSING,DENGAN BASE,75,Dry Non Resin,,
3,CORE & ASSEMBLY,BONGKAR HOUSING,TANPA BASE,75,Dry Non Resin,,
1,CORE & ASSEMBLY,PEMBUATAN CU LINK,HV / LV (STANDARD),75,Dry Non Resin,,
2,CORE & ASSEMBLY,PEMBUATAN CU LINK,HV + LV (STANDARD),75,Dry Non Resin,,
1.5,CORE & ASSEMBLY,PEMBUATAN CU LINK,HV / LV (NON-STANDARD),75,Dry Non Resin,,
2.5,CORE & ASSEMBLY,PEMBUATAN CU LINK,HV + LV (NON-STANDARD),75,Dry Non Resin,,
1,CORE & ASSEMBLY,OTHERS,PEMBUATAN CU BAR,75,Dry Non Resin,,
4,CORE & ASSEMBLY,OTHERS,ASSEMBLY STACKING,75,Dry Non Resin,,
3,CORE & ASSEMBLY,OTHERS,FINISHING,75,Dry Non Resin,,
2,CORE & ASSEMBLY,ACCESSORIES,FAN,75,Dry Non Resin,,
50,CORE & ASSEMBLY,ACCESSORIES,OLTC,75,Dry Non Resin,,
2,CORE & ASSEMBLY,ACCESSORIES,LEM SPACER BLOCK/AIR GAP,75,Dry Non Resin,,
1,CORE & ASSEMBLY,POTONG ISOLASI FIBER,PULLING BOARD,75,Dry Non Resin,,
1,CORE & ASSEMBLY,POTONG ISOLASI FIBER,FIXING PART INSULATION,75,Dry Non Resin,,
3.5,QC,QC,ROUTINE TEST,75,Dry Non Resin,,
15,COIL MAKING,COIL HV,FLAT-KONDUKTOR 1,100,Dry Non Resin,,
15,COIL MAKING,COIL HV,FLAT-KONDUKTOR 2-3,100,Dry Non Resin,,
16.5,COIL MAKING,COIL HV,FLAT-KONDUKTOR 4-8,100,Dry Non Resin,,
18.5,COIL MAKING,COIL HV,FLAT-KONDUKTOR >8,100,Dry Non Resin,,
7,COIL MAKING,COIL HV,SHEET-KONDUKTOR 1,100,Dry Non Resin,,
7.5,COIL MAKING,COIL HV,SHEET-KONDUKTOR 2-3,100,Dry Non Resin,,
7.5,COIL MAKING,COIL HV,SHEET-KONDUKTOR 4-8,100,Dry Non Resin,,
7.5,COIL MAKING,COIL HV,SHEET-KONDUKTOR >8,100,Dry Non Resin,,
9,COIL MAKING,COIL HV,ROUND-KONDUKTOR 1,100,Dry Non Resin,,
10,COIL MAKING,COIL HV,ROUND-KONDUKTOR 2-3,100,Dry Non Resin,,
10,COIL MAKING,COIL HV,ROUND-KONDUKTOR 4-8,100,Dry Non Resin,,
10,COIL MAKING,COIL HV,ROUND-KONDUKTOR >8,100,Dry Non Resin,,
10,COIL MAKING,COIL LV,FLAT-KONDUKTOR 1,100,Dry Non Resin,,
17,COIL MAKING,COIL LV,FLAT-KONDUKTOR 2-3,100,Dry Non Resin,,
18,COIL MAKING,COIL LV,FLAT-KONDUKTOR 4-8,100,Dry Non Resin,,
19,COIL MAKING,COIL LV,FLAT-KONDUKTOR >8,100,Dry Non Resin,,
6.5,COIL MAKING,COIL LV,SHEET-KONDUKTOR 1,100,Dry Non Resin,,
7,COIL MAKING,COIL LV,SHEET-KONDUKTOR 2-3,100,Dry Non Resin,,
7,COIL MAKING,COIL LV,SHEET-KONDUKTOR 4-8,100,Dry Non Resin,,
7,COIL MAKING,COIL LV,SHEET-KONDUKTOR >8,100,Dry Non Resin,,
13,COIL MAKING,COIL LV,ROUND-KONDUKTOR 1,100,Dry Non Resin,,
13.5,COIL MAKING,COIL LV,ROUND-KONDUKTOR 2-3,100,Dry Non Resin,,
13.5,COIL MAKING,COIL LV,ROUND-KONDUKTOR 4-8,100,Dry Non Resin,,
13.5,COIL MAKING,COIL LV,ROUND-KONDUKTOR >8,100,Dry Non Resin,,
1,COIL MAKING,POTONG LEAD WIRE,TEBAL RAIL COPPER ≥ 10t,100,Dry Non Resin,,
1.5,COIL MAKING,POTONG LEAD WIRE,TEBAL RAIL COPPER < 10t,100,Dry Non Resin,,
1,COIL MAKING,POTONG LEAD WIRE,COPPAL BAR,100,Dry Non Resin,,
1,COIL MAKING,POTONG ISOLASI,DUCT STRIP,100,Dry Non Resin,,
0.5,COIL MAKING,POTONG ISOLASI,INNER,100,Dry Non Resin,,
0.5,COIL MAKING,POTONG ISOLASI,OUTER,100,Dry Non Resin,,
3,MOULD & CASTING,MOULD & CASTING,IMPREGNATION VARNISH,100,Dry Non Resin,,
0.25,MOULD & CASTING,OVEN,OVEN CURING,100,Dry Non Resin,,
12,CORE & ASSEMBLY,TYPE SUSUN CORE,WOUND,100,Dry Non Resin,,
9,CORE & ASSEMBLY,TYPE SUSUN CORE,STACKING INHOUSE,100,Dry Non Resin,,
7,CORE & ASSEMBLY,TYPE SUSUN CORE,STACKING OUTSOURCING,100,Dry Non Resin,,
5,CORE & ASSEMBLY,HV CONNECTION TYPE,FLAT,100,Dry Non Resin,,
5,CORE & ASSEMBLY,HV CONNECTION TYPE,SHEET,100,Dry Non Resin,,
5,CORE & ASSEMBLY,HV CONNECTION TYPE,WIRE SOFT,100,Dry Non Resin,,
4,CORE & ASSEMBLY,HV CONNECTION TYPE,RAIL COPPER,100,Dry Non Resin,,
4,CORE & ASSEMBLY,LV CONNECTION TYPE,FLAT,100,Dry Non Resin,,
4,CORE & ASSEMBLY,LV CONNECTION TYPE,SHEET,100,Dry Non Resin,,
5,CORE & ASSEMBLY,LV CONNECTION TYPE,RAIL COPPER,100,Dry Non Resin,,
8,CORE & ASSEMBLY,WIRING,NON-COMPLETE,100,Dry Non Resin,,
0.5,CORE & ASSEMBLY,WIRING,COMPLETE,100,Dry Non Resin,,
6,CORE & ASSEMBLY,INSTAL HOUSING,DENGAN BASE,100,Dry Non Resin,,
3,CORE & ASSEMBLY,INSTAL HOUSING,TANPA BASE,100,Dry Non Resin,,
4,CORE & ASSEMBLY,BONGKAR HOUSING,DENGAN BASE,100,Dry Non Resin,,
3,CORE & ASSEMBLY,BONGKAR HOUSING,TANPA BASE,100,Dry Non Resin,,
1,CORE & ASSEMBLY,PEMBUATAN CU LINK,HV / LV (STANDARD),100,Dry Non Resin,,
2,CORE & ASSEMBLY,PEMBUATAN CU LINK,HV + LV (STANDARD),100,Dry Non Resin,,
1.5,CORE & ASSEMBLY,PEMBUATAN CU LINK,HV / LV (NON-STANDARD),100,Dry Non Resin,,
2.5,CORE & ASSEMBLY,PEMBUATAN CU LINK,HV + LV (NON-STANDARD),100,Dry Non Resin,,
1,CORE & ASSEMBLY,OTHERS,PEMBUATAN CU BAR,100,Dry Non Resin,,
4,CORE & ASSEMBLY,OTHERS,ASSEMBLY STACKING,100,Dry Non Resin,,
5,CORE & ASSEMBLY,OTHERS,FINISHING,100,Dry Non Resin,,
2,CORE & ASSEMBLY,ACCESSORIES,FAN,100,Dry Non Resin,,
50,CORE & ASSEMBLY,ACCESSORIES,OLTC,100,Dry Non Resin,,
2,CORE & ASSEMBLY,ACCESSORIES,LEM SPACER BLOCK/AIR GAP,100,Dry Non Resin,,
1,CORE & ASSEMBLY,POTONG ISOLASI FIBER,PULLING BOARD,100,Dry Non Resin,,
1,CORE & ASSEMBLY,POTONG ISOLASI FIBER,FIXING PART INSULATION,100,Dry Non Resin,,
3.5,QC,QC,ROUTINE TEST,100,Dry Non Resin,,
15,COIL MAKING,COIL HV,FLAT-KONDUKTOR 1,112.5,Dry Non Resin,,
15,COIL MAKING,COIL HV,FLAT-KONDUKTOR 2-3,112.5,Dry Non Resin,,
16.5,COIL MAKING,COIL HV,FLAT-KONDUKTOR 4-8,112.5,Dry Non Resin,,
18.5,COIL MAKING,COIL HV,FLAT-KONDUKTOR >8,112.5,Dry Non Resin,,
7,COIL MAKING,COIL HV,SHEET-KONDUKTOR 1,112.5,Dry Non Resin,,
7.5,COIL MAKING,COIL HV,SHEET-KONDUKTOR 2-3,112.5,Dry Non Resin,,
7.5,COIL MAKING,COIL HV,SHEET-KONDUKTOR 4-8,112.5,Dry Non Resin,,
7.5,COIL MAKING,COIL HV,SHEET-KONDUKTOR >8,112.5,Dry Non Resin,,
9,COIL MAKING,COIL HV,ROUND-KONDUKTOR 1,112.5,Dry Non Resin,,
10,COIL MAKING,COIL HV,ROUND-KONDUKTOR 2-3,112.5,Dry Non Resin,,
10,COIL MAKING,COIL HV,ROUND-KONDUKTOR 4-8,112.5,Dry Non Resin,,
10,COIL MAKING,COIL HV,ROUND-KONDUKTOR >8,112.5,Dry Non Resin,,
10,COIL MAKING,COIL LV,FLAT-KONDUKTOR 1,112.5,Dry Non Resin,,
17,COIL MAKING,COIL LV,FLAT-KONDUKTOR 2-3,112.5,Dry Non Resin,,
18,COIL MAKING,COIL LV,FLAT-KONDUKTOR 4-8,112.5,Dry Non Resin,,
19,COIL MAKING,COIL LV,FLAT-KONDUKTOR >8,112.5,Dry Non Resin,,
6.5,COIL MAKING,COIL LV,SHEET-KONDUKTOR 1,112.5,Dry Non Resin,,
7,COIL MAKING,COIL LV,SHEET-KONDUKTOR 2-3,112.5,Dry Non Resin,,
7,COIL MAKING,COIL LV,SHEET-KONDUKTOR 4-8,112.5,Dry Non Resin,,
7,COIL MAKING,COIL LV,SHEET-KONDUKTOR >8,112.5,Dry Non Resin,,
13,COIL MAKING,COIL LV,ROUND-KONDUKTOR 1,112.5,Dry Non Resin,,
13.5,COIL MAKING,COIL LV,ROUND-KONDUKTOR 2-3,112.5,Dry Non Resin,,
13.5,COIL MAKING,COIL LV,ROUND-KONDUKTOR 4-8,112.5,Dry Non Resin,,
13.5,COIL MAKING,COIL LV,ROUND-KONDUKTOR >8,112.5,Dry Non Resin,,
2,COIL MAKING,POTONG LEAD WIRE,TEBAL RAIL COPPER ≥ 10t,112.5,Dry Non Resin,,
1.5,COIL MAKING,POTONG LEAD WIRE,TEBAL RAIL COPPER < 10t,112.5,Dry Non Resin,,
1,COIL MAKING,POTONG LEAD WIRE,COPPAL BAR,112.5,Dry Non Resin,,
1,COIL MAKING,POTONG ISOLASI,DUCT STRIP,112.5,Dry Non Resin,,
0.5,COIL MAKING,POTONG ISOLASI,INNER,112.5,Dry Non Resin,,
0.5,COIL MAKING,POTONG ISOLASI,OUTER,112.5,Dry Non Resin,,
3,MOULD & CASTING,MOULD & CASTING,IMPREGNATION VARNISH,112.5,Dry Non Resin,,
0.25,MOULD & CASTING,OVEN,OVEN CURING,112.5,Dry Non Resin,,
12,CORE & ASSEMBLY,TYPE SUSUN CORE,WOUND,112.5,Dry Non Resin,,
9,CORE & ASSEMBLY,TYPE SUSUN CORE,STACKING INHOUSE,112.5,Dry Non Resin,,
7,CORE & ASSEMBLY,TYPE SUSUN CORE,STACKING OUTSOURCING,112.5,Dry Non Resin,,
6,CORE & ASSEMBLY,HV CONNECTION TYPE,FLAT,112.5,Dry Non Resin,,
6,CORE & ASSEMBLY,HV CONNECTION TYPE,SHEET,112.5,Dry Non Resin,,
6,CORE & ASSEMBLY,HV CONNECTION TYPE,WIRE SOFT,112.5,Dry Non Resin,,
5,CORE & ASSEMBLY,HV CONNECTION TYPE,RAIL COPPER,112.5,Dry Non Resin,,
5,CORE & ASSEMBLY,LV CONNECTION TYPE,FLAT,112.5,Dry Non Resin,,
5,CORE & ASSEMBLY,LV CONNECTION TYPE,SHEET,112.5,Dry Non Resin,,
6,CORE & ASSEMBLY,LV CONNECTION TYPE,RAIL COPPER,112.5,Dry Non Resin,,
8,CORE & ASSEMBLY,WIRING,NON-COMPLETE,112.5,Dry Non Resin,,
0.5,CORE & ASSEMBLY,WIRING,COMPLETE,112.5,Dry Non Resin,,
6,CORE & ASSEMBLY,INSTAL HOUSING,DENGAN BASE,112.5,Dry Non Resin,,
3,CORE & ASSEMBLY,INSTAL HOUSING,TANPA BASE,112.5,Dry Non Resin,,
5,CORE & ASSEMBLY,BONGKAR HOUSING,DENGAN BASE,112.5,Dry Non Resin,,
4,CORE & ASSEMBLY,BONGKAR HOUSING,TANPA BASE,112.5,Dry Non Resin,,
1.5,CORE & ASSEMBLY,PEMBUATAN CU LINK,HV / LV (STANDARD),112.5,Dry Non Resin,,
3,CORE & ASSEMBLY,PEMBUATAN CU LINK,HV + LV (STANDARD),112.5,Dry Non Resin,,
1.75,CORE & ASSEMBLY,PEMBUATAN CU LINK,HV / LV (NON-STANDARD),112.5,Dry Non Resin,,
2.5,CORE & ASSEMBLY,PEMBUATAN CU LINK,HV + LV (NON-STANDARD),112.5,Dry Non Resin,,
1,CORE & ASSEMBLY,OTHERS,PEMBUATAN CU BAR,112.5,Dry Non Resin,,
4,CORE & ASSEMBLY,OTHERS,ASSEMBLY STACKING,112.5,Dry Non Resin,,
5,CORE & ASSEMBLY,OTHERS,FINISHING,112.5,Dry Non Resin,,
2,CORE & ASSEMBLY,ACCESSORIES,FAN,112.5,Dry Non Resin,,
50,CORE & ASSEMBLY,ACCESSORIES,OLTC,112.5,Dry Non Resin,,
2,CORE & ASSEMBLY,ACCESSORIES,LEM SPACER BLOCK/AIR GAP,112.5,Dry Non Resin,,
1.25,CORE & ASSEMBLY,POTONG ISOLASI FIBER,PULLING BOARD,112.5,Dry Non Resin,,
1.25,CORE & ASSEMBLY,POTONG ISOLASI FIBER,FIXING PART INSULATION,112.5,Dry Non Resin,,
3.5,QC,QC,ROUTINE TEST,112.5,Dry Non Resin,,
15,COIL MAKING,COIL HV,FLAT-KONDUKTOR 1,120,Dry Non Resin,,
15,COIL MAKING,COIL HV,FLAT-KONDUKTOR 2-3,120,Dry Non Resin,,
16.5,COIL MAKING,COIL HV,FLAT-KONDUKTOR 4-8,120,Dry Non Resin,,
18.5,COIL MAKING,COIL HV,FLAT-KONDUKTOR >8,120,Dry Non Resin,,
7,COIL MAKING,COIL HV,SHEET-KONDUKTOR 1,120,Dry Non Resin,,
7.5,COIL MAKING,COIL HV,SHEET-KONDUKTOR 2-3,120,Dry Non Resin,,
7.5,COIL MAKING,COIL HV,SHEET-KONDUKTOR 4-8,120,Dry Non Resin,,
7.5,COIL MAKING,COIL HV,SHEET-KONDUKTOR >8,120,Dry Non Resin,,
9,COIL MAKING,COIL HV,ROUND-KONDUKTOR 1,120,Dry Non Resin,,
10,COIL MAKING,COIL HV,ROUND-KONDUKTOR 2-3,120,Dry Non Resin,,
10,COIL MAKING,COIL HV,ROUND-KONDUKTOR 4-8,120,Dry Non Resin,,
10,COIL MAKING,COIL HV,ROUND-KONDUKTOR >8,120,Dry Non Resin,,
10,COIL MAKING,COIL LV,FLAT-KONDUKTOR 1,120,Dry Non Resin,,
17,COIL MAKING,COIL LV,FLAT-KONDUKTOR 2-3,120,Dry Non Resin,,
18,COIL MAKING,COIL LV,FLAT-KONDUKTOR 4-8,120,Dry Non Resin,,
19,COIL MAKING,COIL LV,FLAT-KONDUKTOR >8,120,Dry Non Resin,,
6.5,COIL MAKING,COIL LV,SHEET-KONDUKTOR 1,120,Dry Non Resin,,
7,COIL MAKING,COIL LV,SHEET-KONDUKTOR 2-3,120,Dry Non Resin,,
7,COIL MAKING,COIL LV,SHEET-KONDUKTOR 4-8,120,Dry Non Resin,,
7,COIL MAKING,COIL LV,SHEET-KONDUKTOR >8,120,Dry Non Resin,,
13,COIL MAKING,COIL LV,ROUND-KONDUKTOR 1,120,Dry Non Resin,,
13.5,COIL MAKING,COIL LV,ROUND-KONDUKTOR 2-3,120,Dry Non Resin,,
13.5,COIL MAKING,COIL LV,ROUND-KONDUKTOR 4-8,120,Dry Non Resin,,
13.5,COIL MAKING,COIL LV,ROUND-KONDUKTOR >8,120,Dry Non Resin,,
2,COIL MAKING,POTONG LEAD WIRE,TEBAL RAIL COPPER ≥ 10t,120,Dry Non Resin,,
1.5,COIL MAKING,POTONG LEAD WIRE,TEBAL RAIL COPPER < 10t,120,Dry Non Resin,,
1,COIL MAKING,POTONG LEAD WIRE,COPPAL BAR,120,Dry Non Resin,,
1,COIL MAKING,POTONG ISOLASI,DUCT STRIP,120,Dry Non Resin,,
0.5,COIL MAKING,POTONG ISOLASI,INNER,120,Dry Non Resin,,
0.5,COIL MAKING,POTONG ISOLASI,OUTER,120,Dry Non Resin,,
3,MOULD & CASTING,MOULD & CASTING,IMPREGNATION VARNISH,120,Dry Non Resin,,
0.25,MOULD & CASTING,OVEN,OVEN CURING,120,Dry Non Resin,,
12,CORE & ASSEMBLY,TYPE SUSUN CORE,WOUND,120,Dry Non Resin,,
9,CORE & ASSEMBLY,TYPE SUSUN CORE,STACKING INHOUSE,120,Dry Non Resin,,
7,CORE & ASSEMBLY,TYPE SUSUN CORE,STACKING OUTSOURCING,120,Dry Non Resin,,
6,CORE & ASSEMBLY,HV CONNECTION TYPE,FLAT,120,Dry Non Resin,,
6,CORE & ASSEMBLY,HV CONNECTION TYPE,SHEET,120,Dry Non Resin,,
6,CORE & ASSEMBLY,HV CONNECTION TYPE,WIRE SOFT,120,Dry Non Resin,,
5,CORE & ASSEMBLY,HV CONNECTION TYPE,RAIL COPPER,120,Dry Non Resin,,
5,CORE & ASSEMBLY,LV CONNECTION TYPE,FLAT,120,Dry Non Resin,,
5,CORE & ASSEMBLY,LV CONNECTION TYPE,SHEET,120,Dry Non Resin,,
6,CORE & ASSEMBLY,LV CONNECTION TYPE,RAIL COPPER,120,Dry Non Resin,,
8,CORE & ASSEMBLY,WIRING,NON-COMPLETE,120,Dry Non Resin,,
0.5,CORE & ASSEMBLY,WIRING,COMPLETE,120,Dry Non Resin,,
6,CORE & ASSEMBLY,INSTAL HOUSING,DENGAN BASE,120,Dry Non Resin,,
3,CORE & ASSEMBLY,INSTAL HOUSING,TANPA BASE,120,Dry Non Resin,,
5,CORE & ASSEMBLY,BONGKAR HOUSING,DENGAN BASE,120,Dry Non Resin,,
4,CORE & ASSEMBLY,BONGKAR HOUSING,TANPA BASE,120,Dry Non Resin,,
1.5,CORE & ASSEMBLY,PEMBUATAN CU LINK,HV / LV (STANDARD),120,Dry Non Resin,,
3,CORE & ASSEMBLY,PEMBUATAN CU LINK,HV + LV (STANDARD),120,Dry Non Resin,,
1.75,CORE & ASSEMBLY,PEMBUATAN CU LINK,HV / LV (NON-STANDARD),120,Dry Non Resin,,
2.5,CORE & ASSEMBLY,PEMBUATAN CU LINK,HV + LV (NON-STANDARD),120,Dry Non Resin,,
1,CORE & ASSEMBLY,OTHERS,PEMBUATAN CU BAR,120,Dry Non Resin,,
4,CORE & ASSEMBLY,OTHERS,ASSEMBLY STACKING,120,Dry Non Resin,,
5,CORE & ASSEMBLY,OTHERS,FINISHING,120,Dry Non Resin,,
2,CORE & ASSEMBLY,ACCESSORIES,FAN,120,Dry Non Resin,,
50,CORE & ASSEMBLY,ACCESSORIES,OLTC,120,Dry Non Resin,,
2,CORE & ASSEMBLY,ACCESSORIES,LEM SPACER BLOCK/AIR GAP,120,Dry Non Resin,,
1.25,CORE & ASSEMBLY,POTONG ISOLASI FIBER,PULLING BOARD,120,Dry Non Resin,,
1.25,CORE & ASSEMBLY,POTONG ISOLASI FIBER,FIXING PART INSULATION,120,Dry Non Resin,,
3.5,QC,QC,ROUTINE TEST,120,Dry Non Resin,,
15,COIL MAKING,COIL HV,FLAT-KONDUKTOR 1,125,Dry Non Resin,,
15,COIL MAKING,COIL HV,FLAT-KONDUKTOR 2-3,125,Dry Non Resin,,
16.5,COIL MAKING,COIL HV,FLAT-KONDUKTOR 4-8,125,Dry Non Resin,,
18.5,COIL MAKING,COIL HV,FLAT-KONDUKTOR >8,125,Dry Non Resin,,
7,COIL MAKING,COIL HV,SHEET-KONDUKTOR 1,125,Dry Non Resin,,
7.5,COIL MAKING,COIL HV,SHEET-KONDUKTOR 2-3,125,Dry Non Resin,,
7.5,COIL MAKING,COIL HV,SHEET-KONDUKTOR 4-8,125,Dry Non Resin,,
7.5,COIL MAKING,COIL HV,SHEET-KONDUKTOR >8,125,Dry Non Resin,,
9,COIL MAKING,COIL HV,ROUND-KONDUKTOR 1,125,Dry Non Resin,,
10,COIL MAKING,COIL HV,ROUND-KONDUKTOR 2-3,125,Dry Non Resin,,
10,COIL MAKING,COIL HV,ROUND-KONDUKTOR 4-8,125,Dry Non Resin,,
10,COIL MAKING,COIL HV,ROUND-KONDUKTOR >8,125,Dry Non Resin,,
10,COIL MAKING,COIL LV,FLAT-KONDUKTOR 1,125,Dry Non Resin,,
17,COIL MAKING,COIL LV,FLAT-KONDUKTOR 2-3,125,Dry Non Resin,,
18,COIL MAKING,COIL LV,FLAT-KONDUKTOR 4-8,125,Dry Non Resin,,
19,COIL MAKING,COIL LV,FLAT-KONDUKTOR >8,125,Dry Non Resin,,
6.5,COIL MAKING,COIL LV,SHEET-KONDUKTOR 1,125,Dry Non Resin,,
7,COIL MAKING,COIL LV,SHEET-KONDUKTOR 2-3,125,Dry Non Resin,,
