durasi_manhour,nama_workcenter,nama_proses,nama_tipeproses,ukuran_kapasitas,nama_kategoriproduk,created_at,updated_at
0.75,Mould & Casting,Proses mould assembly type CT,Proses mould assembly type CT,VTB-24-2,CTVT,,
0,Mould & Casting,Proses mould assembly type VT,Proses mould assembly type VT,VTB-24-2,CTVT,,
0,Mould & Casting,Proses mould assembly type RCT,Proses mould assembly type RCT,VTB-24-2,CTVT,,
0.12,Mould & Casting,Proses pengovenan,Proses pengovenan,VTB-24-2,CTVT,,
0.25,Mould & Casting,Proses pembuatan material,Proses pembuatan material,VTB-24-2,CTVT,,
0.22,Mould & Casting,Proses casting,Proses casting,VTB-24-2,CTVT,,
0.17,Mould & Casting,Proses demoulding,Proses demoulding,VTB-24-2,CTVT,,
0.5,Final Assembly,Proses gerinda,Proses gerinda,VTB-24-2,CTVT,,
0.15,Final Assembly,Proses cat,Proses cat,VTB-24-2,CTVT,,
0.1,Final Assembly,Pasang acesoris,Pasang acesoris,VTB-24-2,CTVT,,
0.8,QC,Test QC,Test QC,VTB-24-2,CTVT,,
0,Coil CTVT,Balut core CT,Balut core CT,VTB-24,CTVT,,
0.92,Coil CTVT,Core coil assembly & balut VT,Core coil assembly & balut VT,VTB-24,CTVT,,
0.5,Coil CTVT,Buat & pasang shielding,Buat & pasang shielding,VTB-24,CTVT,,
0,Coil CTVT,Gulung coil sekunder CT,Gulung coil sekunder CT,VTB-24,CTVT,,
1.53,Coil CTVT,Buat coil primer CT manual,Buat coil primer CT manual,VTB-24,CTVT,,
0,Coil CTVT,Buat coil primer CT menggunakan mesin,Buat coil primer CT menggunakan mesin,VTB-24,CTVT,,
0,Coil CTVT,Koneksi CT dan VT,Koneksi CT dan VT,VTB-24,CTVT,,
0,Coil CTVT,Solder,Solder,VTB-24,CTVT,,
0.25,Coil CTVT,Gulung coil sekunder VT manual,Gulung coil sekunder VT manual,VTB-24,CTVT,,
0,Coil CTVT,Gulung coil sekunder VT menggunakan mesin,Gulung coil sekunder VT menggunakan mesin,VTB-24,CTVT,,
0,Coil CTVT,Gulung coil primer cut core,Gulung coil primer cut core,VTB-24,CTVT,,
0,Coil CTVT,Gulung coil primer no cut core,Gulung coil primer no cut core,VTB-24,CTVT,,
0.75,Mould & Casting,Proses mould assembly type CT,Proses mould assembly type CT,VTB-24,CTVT,,
0,Mould & Casting,Proses mould assembly type VT,Proses mould assembly type VT,VTB-24,CTVT,,
0,Mould & Casting,Proses mould assembly type RCT,Proses mould assembly type RCT,VTB-24,CTVT,,
0.12,Mould & Casting,Proses pengovenan,Proses pengovenan,VTB-24,CTVT,,
0.25,Mould & Casting,Proses pembuatan material,Proses pembuatan material,VTB-24,CTVT,,
0.22,Mould & Casting,Proses casting,Proses casting,VTB-24,CTVT,,
0.17,Mould & Casting,Proses demoulding,Proses demoulding,VTB-24,CTVT,,
0.5,Final Assembly,Proses gerinda,Proses gerinda,VTB-24,CTVT,,
0.15,Final Assembly,Proses cat,Proses cat,VTB-24,CTVT,,
0.1,Final Assembly,Pasang acesoris,Pasang acesoris,VTB-24,CTVT,,
0.8,QC,Test QC,Test QC,VTB-24,CTVT,,
0,Coil CTVT,Balut core CT,Balut core CT,2VTB-12,CTVT,,
0.92,Coil CTVT,Core coil assembly & balut VT,Core coil assembly & balut VT,2VTB-12,CTVT,,
0.5,Coil CTVT,Buat & pasang shielding,Buat & pasang shielding,2VTB-12,CTVT,,
0,Coil CTVT,Gulung coil sekunder CT,Gulung coil sekunder CT,2VTB-12,CTVT,,
1.75,Coil CTVT,Buat coil primer CT manual,Buat coil primer CT manual,2VTB-12,CTVT,,
0,Coil CTVT,Buat coil primer CT menggunakan mesin,Buat coil primer CT menggunakan mesin,2VTB-12,CTVT,,
0,Coil CTVT,Koneksi CT dan VT,Koneksi CT dan VT,2VTB-12,CTVT,,
0,Coil CTVT,Solder,Solder,2VTB-12,CTVT,,
0.33,Coil CTVT,Gulung coil sekunder VT manual,Gulung coil sekunder VT manual,2VTB-12,CTVT,,
0,Coil CTVT,Gulung coil sekunder VT menggunakan mesin,Gulung coil sekunder VT menggunakan mesin,2VTB-12,CTVT,,
0,Coil CTVT,Gulung coil primer cut core,Gulung coil primer cut core,2VTB-12,CTVT,,
0,Coil CTVT,Gulung coil primer no cut core,Gulung coil primer no cut core,2VTB-12,CTVT,,
0.75,Mould & Casting,Proses mould assembly type CT,Proses mould assembly type CT,2VTB-12,CTVT,,
0,Mould & Casting,Proses mould assembly type VT,Proses mould assembly type VT,2VTB-12,CTVT,,
0,Mould & Casting,Proses mould assembly type RCT,Proses mould assembly type RCT,2VTB-12,CTVT,,
0.12,Mould & Casting,Proses pengovenan,Proses pengovenan,2VTB-12,CTVT,,
0.25,Mould & Casting,Proses pembuatan material,Proses pembuatan material,2VTB-12,CTVT,,
0.22,Mould & Casting,Proses casting,Proses casting,2VTB-12,CTVT,,
0.17,Mould & Casting,Proses demoulding,Proses demoulding,2VTB-12,CTVT,,
0.5,Final Assembly,Proses gerinda,Proses gerinda,2VTB-12,CTVT,,
0.15,Final Assembly,Proses cat,Proses cat,2VTB-12,CTVT,,
0.1,Final Assembly,Pasang acesoris,Pasang acesoris,2VTB-12,CTVT,,
0.8,QC,Test QC,Test QC,2VTB-12,CTVT,,
0,Coil CTVT,Balut core CT,Balut core CT,2VTB-24,CTVT,,
0.92,Coil CTVT,Core coil assembly & balut VT,Core coil assembly & balut VT,2VTB-24,CTVT,,
0.5,Coil CTVT,Buat & pasang shielding,Buat & pasang shielding,2VTB-24,CTVT,,
0,Coil CTVT,Gulung coil sekunder CT,Gulung coil sekunder CT,2VTB-24,CTVT,,
1.75,Coil CTVT,Buat coil primer CT manual,Buat coil primer CT manual,2VTB-24,CTVT,,
0,Coil CTVT,Buat coil primer CT menggunakan mesin,Buat coil primer CT menggunakan mesin,2VTB-24,CTVT,,
0,Coil CTVT,Koneksi CT dan VT,Koneksi CT dan VT,2VTB-24,CTVT,,
0,Coil CTVT,Solder,Solder,2VTB-24,CTVT,,
0.33,Coil CTVT,Gulung coil sekunder VT manual,Gulung coil sekunder VT manual,2VTB-24,CTVT,,
0,Coil CTVT,Gulung coil sekunder VT menggunakan mesin,Gulung coil sekunder VT menggunakan mesin,2VTB-24,CTVT,,
0,Coil CTVT,Gulung coil primer cut core,Gulung coil primer cut core,2VTB-24,CTVT,,
0,Coil CTVT,Gulung coil primer no cut core,Gulung coil primer no cut core,2VTB-24,CTVT,,
0.75,Mould & Casting,Proses mould assembly type CT,Proses mould assembly type CT,2VTB-24,CTVT,,
0,Mould & Casting,Proses mould assembly type VT,Proses mould assembly type VT,2VTB-24,CTVT,,
0,Mould & Casting,Proses mould assembly type RCT,Proses mould assembly type RCT,2VTB-24,CTVT,,
0.12,Mould & Casting,Proses pengovenan,Proses pengovenan,2VTB-24,CTVT,,
0.25,Mould & Casting,Proses pembuatan material,Proses pembuatan material,2VTB-24,CTVT,,
0.22,Mould & Casting,Proses casting,Proses casting,2VTB-24,CTVT,,
0.17,Mould & Casting,Proses demoulding,Proses demoulding,2VTB-24,CTVT,,
0.5,Final Assembly,Proses gerinda,Proses gerinda,2VTB-24,CTVT,,
0.15,Final Assembly,Proses cat,Proses cat,2VTB-24,CTVT,,
0.1,Final Assembly,Pasang acesoris,Pasang acesoris,2VTB-24,CTVT,,
0.8,QC,Test QC,Test QC,2VTB-24,CTVT,,
0,Coil CTVT,Balut core CT,Balut core CT,DRY-TYPE,CTVT,,
1.83,Coil CTVT,Core coil assembly & balut VT,Core coil assembly & balut VT,DRY-TYPE,CTVT,,
0,Coil CTVT,Buat & pasang shielding,Buat & pasang shielding,DRY-TYPE,CTVT,,
0,Coil CTVT,Gulung coil sekunder CT,Gulung coil sekunder CT,DRY-TYPE,CTVT,,
2,Coil CTVT,Buat coil primer CT manual,Buat coil primer CT manual,DRY-TYPE,CTVT,,
0,Coil CTVT,Buat coil primer CT menggunakan mesin,Buat coil primer CT menggunakan mesin,DRY-TYPE,CTVT,,
0,Coil CTVT,Koneksi CT dan VT,Koneksi CT dan VT,DRY-TYPE,CTVT,,
0,Coil CTVT,Solder,Solder,DRY-TYPE,CTVT,,
1.17,Coil CTVT,Gulung coil sekunder VT manual,Gulung coil sekunder VT manual,DRY-TYPE,CTVT,,
0,Coil CTVT,Gulung coil sekunder VT menggunakan mesin,Gulung coil sekunder VT menggunakan mesin,DRY-TYPE,CTVT,,
0,Coil CTVT,Gulung coil primer cut core,Gulung coil primer cut core,DRY-TYPE,CTVT,,
0,Coil CTVT,Gulung coil primer no cut core,Gulung coil primer no cut core,DRY-TYPE,CTVT,,
0,Mould & Casting,Proses mould assembly type CT,Proses mould assembly type CT,DRY-TYPE,CTVT,,
0,Mould & Casting,Proses mould assembly type VT,Proses mould assembly type VT,DRY-TYPE,CTVT,,
0,Mould & Casting,Proses mould assembly type RCT,Proses mould assembly type RCT,DRY-TYPE,CTVT,,
0,Mould & Casting,Proses pengovenan,Proses pengovenan,DRY-TYPE,CTVT,,
0,Mould & Casting,Proses pembuatan material,Proses pembuatan material,DRY-TYPE,CTVT,,
0,Mould & Casting,Proses casting,Proses casting,DRY-TYPE,CTVT,,
0,Mould & Casting,Proses demoulding,Proses demoulding,DRY-TYPE,CTVT,,
0,Final Assembly,Proses gerinda,Proses gerinda,DRY-TYPE,CTVT,,
0,Final Assembly,Proses cat,Proses cat,DRY-TYPE,CTVT,,
5,Final Assembly,Pasang acesoris,Pasang acesoris,DRY-TYPE,CTVT,,
0.8,QC,Test QC,Test QC,DRY-TYPE,CTVT,,
0.03,Coil CTVT,Balut core CT,Balut core CT,TLC-1A-1B,CTVT,,
0,Coil CTVT,Core coil assembly & balut VT,Core coil assembly & balut VT,TLC-1A-1B,CTVT,,
0.08,Coil CTVT,Buat & pasang shielding,Buat & pasang shielding,TLC-1A-1B,CTVT,,
0,Coil CTVT,Gulung coil sekunder CT,Gulung coil sekunder CT,TLC-1A-1B,CTVT,,
0,Coil CTVT,Buat coil primer CT manual,Buat coil primer CT manual,TLC-1A-1B,CTVT,,
0.33,Coil CTVT,Buat coil primer CT menggunakan mesin,Buat coil primer CT menggunakan mesin,TLC-1A-1B,CTVT,,
0,Coil CTVT,Koneksi CT dan VT,Koneksi CT dan VT,TLC-1A-1B,CTVT,,
0,Coil CTVT,Solder,Solder,TLC-1A-1B,CTVT,,
0,Coil CTVT,Gulung coil sekunder VT manual,Gulung coil sekunder VT manual,TLC-1A-1B,CTVT,,
0,Coil CTVT,Gulung coil sekunder VT menggunakan mesin,Gulung coil sekunder VT menggunakan mesin,TLC-1A-1B,CTVT,,
0,Coil CTVT,Gulung coil primer cut core,Gulung coil primer cut core,TLC-1A-1B,CTVT,,
0,Coil CTVT,Gulung coil primer no cut core,Gulung coil primer no cut core,TLC-1A-1B,CTVT,,
0,Mould & Casting,Proses mould assembly type CT,Proses mould assembly type CT,TLC-1A-1B,CTVT,,
0,Mould & Casting,Proses mould assembly type VT,Proses mould assembly type VT,TLC-1A-1B,CTVT,,
0,Mould & Casting,Proses mould assembly type RCT,Proses mould assembly type RCT,TLC-1A-1B,CTVT,,
0,Mould & Casting,Proses pengovenan,Proses pengovenan,TLC-1A-1B,CTVT,,
0,Mould & Casting,Proses pembuatan material,Proses pembuatan material,TLC-1A-1B,CTVT,,
0,Mould & Casting,Proses casting,Proses casting,TLC-1A-1B,CTVT,,
0,Mould & Casting,Proses demoulding,Proses demoulding,TLC-1A-1B,CTVT,,
0,Final Assembly,Proses gerinda,Proses gerinda,TLC-1A-1B,CTVT,,
0,Final Assembly,Proses cat,Proses cat,TLC-1A-1B,CTVT,,
0,Final Assembly,Pasang acesoris,Pasang acesoris,TLC-1A-1B,CTVT,,
0.15,QC,Test QC,Test QC,TLC-1A-1B,CTVT,,
0.17,Coil CTVT,Balut core CT,Balut core CT,RCT-1-D1-1D2,CTVT,,
0,Coil CTVT,Core coil assembly & balut VT,Core coil assembly & balut VT,RCT-1-D1-1D2,CTVT,,
1,Coil CTVT,Buat & pasang shielding,Buat & pasang shielding,RCT-1-D1-1D2,CTVT,,
0,Coil CTVT,Gulung coil sekunder CT,Gulung coil sekunder CT,RCT-1-D1-1D2,CTVT,,
0,Coil CTVT,Buat coil primer CT manual,Buat coil primer CT manual,RCT-1-D1-1D2,CTVT,,
0.33,Coil CTVT,Buat coil primer CT menggunakan mesin,Buat coil primer CT menggunakan mesin,RCT-1-D1-1D2,CTVT,,
0,Coil CTVT,Koneksi CT dan VT,Koneksi CT dan VT,RCT-1-D1-1D2,CTVT,,
0,Coil CTVT,Solder,Solder,RCT-1-D1-1D2,CTVT,,
0,Coil CTVT,Gulung coil sekunder VT manual,Gulung coil sekunder VT manual,RCT-1-D1-1D2,CTVT,,
0,Coil CTVT,Gulung coil sekunder VT menggunakan mesin,Gulung coil sekunder VT menggunakan mesin,RCT-1-D1-1D2,CTVT,,
0,Coil CTVT,Gulung coil primer cut core,Gulung coil primer cut core,RCT-1-D1-1D2,CTVT,,
0,Coil CTVT,Gulung coil primer no cut core,Gulung coil primer no cut core,RCT-1-D1-1D2,CTVT,,
0,Mould & Casting,Proses mould assembly type CT,Proses mould assembly type CT,RCT-1-D1-1D2,CTVT,,
0,Mould & Casting,Proses mould assembly type VT,Proses mould assembly type VT,RCT-1-D1-1D2,CTVT,,
0.75,Mould & Casting,Proses mould assembly type RCT,Proses mould assembly type RCT,RCT-1-D1-1D2,CTVT,,
0.12,Mould & Casting,Proses pengovenan,Proses pengovenan,RCT-1-D1-1D2,CTVT,,
0.25,Mould & Casting,Proses pembuatan material,Proses pembuatan material,RCT-1-D1-1D2,CTVT,,
0.22,Mould & Casting,Proses casting,Proses casting,RCT-1-D1-1D2,CTVT,,
0.17,Mould & Casting,Proses demoulding,Proses demoulding,RCT-1-D1-1D2,CTVT,,
0.65,Final Assembly,Proses gerinda,Proses gerinda,RCT-1-D1-1D2,CTVT,,
0.2,Final Assembly,Proses cat,Proses cat,RCT-1-D1-1D2,CTVT,,
0.15,Final Assembly,Pasang acesoris,Pasang acesoris,RCT-1-D1-1D2,CTVT,,
0.5,QC,Test QC,Test QC,RCT-1-D1-1D2,CTVT,,
0.5,Coil CTVT,Balut core CT,Balut core CT,RCT-1-N1-2,CTVT,,
0,Coil CTVT,Core coil assembly & balut VT,Core coil assembly & balut VT,RCT-1-N1-2,CTVT,,
0.67,Coil CTVT,Buat & pasang shielding,Buat & pasang shielding,RCT-1-N1-2,CTVT,,
0,Coil CTVT,Gulung coil sekunder CT,Gulung coil sekunder CT,RCT-1-N1-2,CTVT,,
0,Coil CTVT,Buat coil primer CT manual,Buat coil primer CT manual,RCT-1-N1-2,CTVT,,
0.83,Coil CTVT,Buat coil primer CT menggunakan mesin,Buat coil primer CT menggunakan mesin,RCT-1-N1-2,CTVT,,
0,Coil CTVT,Koneksi CT dan VT,Koneksi CT dan VT,RCT-1-N1-2,CTVT,,
0,Coil CTVT,Solder,Solder,RCT-1-N1-2,CTVT,,
0,Coil CTVT,Gulung coil sekunder VT manual,Gulung coil sekunder VT manual,RCT-1-N1-2,CTVT,,
0,Coil CTVT,Gulung coil sekunder VT menggunakan mesin,Gulung coil sekunder VT menggunakan mesin,RCT-1-N1-2,CTVT,,
0,Coil CTVT,Gulung coil primer cut core,Gulung coil primer cut core,RCT-1-N1-2,CTVT,,
0,Coil CTVT,Gulung coil primer no cut core,Gulung coil primer no cut core,RCT-1-N1-2,CTVT,,
0,Mould & Casting,Proses mould assembly type CT,Proses mould assembly type CT,RCT-1-N1-2,CTVT,,
0,Mould & Casting,Proses mould assembly type VT,Proses mould assembly type VT,RCT-1-N1-2,CTVT,,
0.75,Mould & Casting,Proses mould assembly type RCT,Proses mould assembly type RCT,RCT-1-N1-2,CTVT,,
0.12,Mould & Casting,Proses pengovenan,Proses pengovenan,RCT-1-N1-2,CTVT,,
0.25,Mould & Casting,Proses pembuatan material,Proses pembuatan material,RCT-1-N1-2,CTVT,,
0.22,Mould & Casting,Proses casting,Proses casting,RCT-1-N1-2,CTVT,,
0.17,Mould & Casting,Proses demoulding,Proses demoulding,RCT-1-N1-2,CTVT,,
0.5,Final Assembly,Proses gerinda,Proses gerinda,RCT-1-N1-2,CTVT,,
0.15,Final Assembly,Proses cat,Proses cat,RCT-1-N1-2,CTVT,,
0.1,Final Assembly,Pasang acesoris,Pasang acesoris,RCT-1-N1-2,CTVT,,
0.5,QC,Test QC,Test QC,RCT-1-N1-2,CTVT,,
0.33,Coil CTVT,Balut core CT,Balut core CT,RCT-1-2A,CTVT,,
0,Coil CTVT,Core coil assembly & balut VT,Core coil assembly & balut VT,RCT-1-2A,CTVT,,
0.67,Coil CTVT,Buat & pasang shielding,Buat & pasang shielding,RCT-1-2A,CTVT,,
0,Coil CTVT,Gulung coil sekunder CT,Gulung coil sekunder CT,RCT-1-2A,CTVT,,
0,Coil CTVT,Buat coil primer CT manual,Buat coil primer CT manual,RCT-1-2A,CTVT,,
0.5,Coil CTVT,Buat coil primer CT menggunakan mesin,Buat coil primer CT menggunakan mesin,RCT-1-2A,CTVT,,
0,Coil CTVT,Koneksi CT dan VT,Koneksi CT dan VT,RCT-1-2A,CTVT,,
0,Coil CTVT,Solder,Solder,RCT-1-2A,CTVT,,
0,Coil CTVT,Gulung coil sekunder VT manual,Gulung coil sekunder VT manual,RCT-1-2A,CTVT,,
0,Coil CTVT,Gulung coil sekunder VT menggunakan mesin,Gulung coil sekunder VT menggunakan mesin,RCT-1-2A,CTVT,,
0,Coil CTVT,Gulung coil primer cut core,Gulung coil primer cut core,RCT-1-2A,CTVT,,
0,Coil CTVT,Gulung coil primer no cut core,Gulung coil primer no cut core,RCT-1-2A,CTVT,,
0,Mould & Casting,Proses mould assembly type CT,Proses mould assembly type CT,RCT-1-2A,CTVT,,
0,Mould & Casting,Proses mould assembly type VT,Proses mould assembly type VT,RCT-1-2A,CTVT,,
0.75,Mould & Casting,Proses mould assembly type RCT,Proses mould assembly type RCT,RCT-1-2A,CTVT,,
0.12,Mould & Casting,Proses pengovenan,Proses pengovenan,RCT-1-2A,CTVT,,
0.25,Mould & Casting,Proses pembuatan material,Proses pembuatan material,RCT-1-2A,CTVT,,
0.22,Mould & Casting,Proses casting,Proses casting,RCT-1-2A,CTVT,,
0.17,Mould & Casting,Proses demoulding,Proses demoulding,RCT-1-2A,CTVT,,
0.5,Final Assembly,Proses gerinda,Proses gerinda,RCT-1-2A,CTVT,,
0.15,Final Assembly,Proses cat,Proses cat,RCT-1-2A,CTVT,,
0.1,Final Assembly,Pasang acesoris,Pasang acesoris,RCT-1-2A,CTVT,,
0.5,QC,Test QC,Test QC,RCT-1-2A,CTVT,,
0.33,Coil CTVT,Balut core CT,Balut core CT,RCT-1-L,CTVT,,
0,Coil CTVT,Core coil assembly & balut VT,Core coil assembly & balut VT,RCT-1-L,CTVT,,
0.5,Coil CTVT,Buat & pasang shielding,Buat & pasang shielding,RCT-1-L,CTVT,,
0,Coil CTVT,Gulung coil sekunder CT,Gulung coil sekunder CT,RCT-1-L,CTVT,,
0,Coil CTVT,Buat coil primer CT manual,Buat coil primer CT manual,RCT-1-L,CTVT,,
0.67,Coil CTVT,Buat coil primer CT menggunakan mesin,Buat coil primer CT menggunakan mesin,RCT-1-L,CTVT,,
0,Coil CTVT,Koneksi CT dan VT,Koneksi CT dan VT,RCT-1-L,CTVT,,
0,Coil CTVT,Solder,Solder,RCT-1-L,CTVT,,
0,Coil CTVT,Gulung coil sekunder VT manual,Gulung coil sekunder VT manual,RCT-1-L,CTVT,,
0,Coil CTVT,Gulung coil sekunder VT menggunakan mesin,Gulung coil sekunder VT menggunakan mesin,RCT-1-L,CTVT,,
0,Coil CTVT,Gulung coil primer cut core,Gulung coil primer cut core,RCT-1-L,CTVT,,
0,Coil CTVT,Gulung coil primer no cut core,Gulung coil primer no cut core,RCT-1-L,CTVT,,
0,Mould & Casting,Proses mould assembly type CT,Proses mould assembly type CT,RCT-1-L,CTVT,,
0,Mould & Casting,Proses mould assembly type VT,Proses mould assembly type VT,RCT-1-L,CTVT,,
0.75,Mould & Casting,Proses mould assembly type RCT,Proses mould assembly type RCT,RCT-1-L,CTVT,,
0.12,Mould & Casting,Proses pengovenan,Proses pengovenan,RCT-1-L,CTVT,,
0.25,Mould & Casting,Proses pembuatan material,Proses pembuatan material,RCT-1-L,CTVT,,
0.22,Mould & Casting,Proses casting,Proses casting,RCT-1-L,CTVT,,
0.17,Mould & Casting,Proses demoulding,Proses demoulding,RCT-1-L,CTVT,,
0.5,Final Assembly,Proses gerinda,Proses gerinda,RCT-1-L,CTVT,,
0.15,Final Assembly,Proses cat,Proses cat,RCT-1-L,CTVT,,
0.1,Final Assembly,Pasang acesoris,Pasang acesoris,RCT-1-L,CTVT,,
0.5,QC,Test QC,Test QC,RCT-1-L,CTVT,,
0.33,Coil CTVT,Balut core CT,Balut core CT,RCT-1-K,CTVT,,
0,Coil CTVT,Core coil assembly & balut VT,Core coil assembly & balut VT,RCT-1-K,CTVT,,
0.5,Coil CTVT,Buat & pasang shielding,Buat & pasang shielding,RCT-1-K,CTVT,,
0,Coil CTVT,Gulung coil sekunder CT,Gulung coil sekunder CT,RCT-1-K,CTVT,,
0,Coil CTVT,Buat coil primer CT manual,Buat coil primer CT manual,RCT-1-K,CTVT,,
0.67,Coil CTVT,Buat coil primer CT menggunakan mesin,Buat coil primer CT menggunakan mesin,RCT-1-K,CTVT,,
0,Coil CTVT,Koneksi CT dan VT,Koneksi CT dan VT,RCT-1-K,CTVT,,
0,Coil CTVT,Solder,Solder,RCT-1-K,CTVT,,
0,Coil CTVT,Gulung coil sekunder VT manual,Gulung coil sekunder VT manual,RCT-1-K,CTVT,,
0,Coil CTVT,Gulung coil sekunder VT menggunakan mesin,Gulung coil sekunder VT menggunakan mesin,RCT-1-K,CTVT,,
0,Coil CTVT,Gulung coil primer cut core,Gulung coil primer cut core,RCT-1-K,CTVT,,
0,Coil CTVT,Gulung coil primer no cut core,Gulung coil primer no cut core,RCT-1-K,CTVT,,
0,Mould & Casting,Proses mould assembly type CT,Proses mould assembly type CT,RCT-1-K,CTVT,,
0,Mould & Casting,Proses mould assembly type VT,Proses mould assembly type VT,RCT-1-K,CTVT,,
0.75,Mould & Casting,Proses mould assembly type RCT,Proses mould assembly type RCT,RCT-1-K,CTVT,,
0.12,Mould & Casting,Proses pengovenan,Proses pengovenan,RCT-1-K,CTVT,,
0.25,Mould & Casting,Proses pembuatan material,Proses pembuatan material,RCT-1-K,CTVT,,
0.22,Mould & Casting,Proses casting,Proses casting,RCT-1-K,CTVT,,
0.17,Mould & Casting,Proses demoulding,Proses demoulding,RCT-1-K,CTVT,,
0.5,Final Assembly,Proses gerinda,Proses gerinda,RCT-1-K,CTVT,,
0.15,Final Assembly,Proses cat,Proses cat,RCT-1-K,CTVT,,
0.1,Final Assembly,Pasang acesoris,Pasang acesoris,RCT-1-K,CTVT,,
0.5,QC,Test QC,Test QC,RCT-1-K,CTVT,,
0.33,Coil CTVT,Balut core CT,Balut core CT,RCT-1-A1-1A2,CTVT,,
0,Coil CTVT,Core coil assembly & balut VT,Core coil assembly & balut VT,RCT-1-A1-1A2,CTVT,,
0.5,Coil CTVT,Buat & pasang shielding,Buat & pasang shielding,RCT-1-A1-1A2,CTVT,,
0,Coil CTVT,Gulung coil sekunder CT,Gulung coil sekunder CT,RCT-1-A1-1A2,CTVT,,
0,Coil CTVT,Buat coil primer CT manual,Buat coil primer CT manual,RCT-1-A1-1A2,CTVT,,
0.67,Coil CTVT,Buat coil primer CT menggunakan mesin,Buat coil primer CT menggunakan mesin,RCT-1-A1-1A2,CTVT,,
0,Coil CTVT,Koneksi CT dan VT,Koneksi CT dan VT,RCT-1-A1-1A2,CTVT,,
0,Coil CTVT,Solder,Solder,RCT-1-A1-1A2,CTVT,,
0,Coil CTVT,Gulung coil sekunder VT manual,Gulung coil sekunder VT manual,RCT-1-A1-1A2,CTVT,,
0,Coil CTVT,Gulung coil sekunder VT menggunakan mesin,Gulung coil sekunder VT menggunakan mesin,RCT-1-A1-1A2,CTVT,,
0,Coil CTVT,Gulung coil primer cut core,Gulung coil primer cut core,RCT-1-A1-1A2,CTVT,,
0,Coil CTVT,Gulung coil primer no cut core,Gulung coil primer no cut core,RCT-1-A1-1A2,CTVT,,
0,Mould & Casting,Proses mould assembly type CT,Proses mould assembly type CT,RCT-1-A1-1A2,CTVT,,
0,Mould & Casting,Proses mould assembly type VT,Proses mould assembly type VT,RCT-1-A1-1A2,CTVT,,
0.75,Mould & Casting,Proses mould assembly type RCT,Proses mould assembly type RCT,RCT-1-A1-1A2,CTVT,,
0.12,Mould & Casting,Proses pengovenan,Proses pengovenan,RCT-1-A1-1A2,CTVT,,
0.25,Mould & Casting,Proses pembuatan material,Proses pembuatan material,RCT-1-A1-1A2,CTVT,,
0.22,Mould & Casting,Proses casting,Proses casting,RCT-1-A1-1A2,CTVT,,
0.17,Mould & Casting,Proses demoulding,Proses demoulding,RCT-1-A1-1A2,CTVT,,
0.5,Final Assembly,Proses gerinda,Proses gerinda,RCT-1-A1-1A2,CTVT,,
0.15,Final Assembly,Proses cat,Proses cat,RCT-1-A1-1A2,CTVT,,
0.1,Final Assembly,Pasang acesoris,Pasang acesoris,RCT-1-A1-1A2,CTVT,,
0.5,QC,Test QC,Test QC,RCT-1-A1-1A2,CTVT,,
0.25,Coil CTVT,Balut core CT,Balut core CT,RCT-RC,CTVT,,
0,Coil CTVT,Core coil assembly & balut VT,Core coil assembly & balut VT,RCT-RC,CTVT,,
0.75,Coil CTVT,Buat & pasang shielding,Buat & pasang shielding,RCT-RC,CTVT,,
0,Coil CTVT,Gulung coil sekunder CT,Gulung coil sekunder CT,RCT-RC,CTVT,,
0,Coil CTVT,Buat coil primer CT manual,Buat coil primer CT manual,RCT-RC,CTVT,,
0.5,Coil CTVT,Buat coil primer CT menggunakan mesin,Buat coil primer CT menggunakan mesin,RCT-RC,CTVT,,
0,Coil CTVT,Koneksi CT dan VT,Koneksi CT dan VT,RCT-RC,CTVT,,
0,Coil CTVT,Solder,Solder,RCT-RC,CTVT,,
0,Coil CTVT,Gulung coil sekunder VT manual,Gulung coil sekunder VT manual,RCT-RC,CTVT,,
0,Coil CTVT,Gulung coil sekunder VT menggunakan mesin,Gulung coil sekunder VT menggunakan mesin,RCT-RC,CTVT,,
0,Coil CTVT,Gulung coil primer cut core,Gulung coil primer cut core,RCT-RC,CTVT,,
0,Coil CTVT,Gulung coil primer no cut core,Gulung coil primer no cut core,RCT-RC,CTVT,,
0,Mould & Casting,Proses mould assembly type CT,Proses mould assembly type CT,RCT-RC,CTVT,,
0,Mould & Casting,Proses mould assembly type VT,Proses mould assembly type VT,RCT-RC,CTVT,,
0.75,Mould & Casting,Proses mould assembly type RCT,Proses mould assembly type RCT,RCT-RC,CTVT,,
0.12,Mould & Casting,Proses pengovenan,Proses pengovenan,RCT-RC,CTVT,,
0.25,Mould & Casting,Proses pembuatan material,Proses pembuatan material,RCT-RC,CTVT,,
0.22,Mould & Casting,Proses casting,Proses casting,RCT-RC,CTVT,,
0.17,Mould & Casting,Proses demoulding,Proses demoulding,RCT-RC,CTVT,,
0.3,Final Assembly,Proses gerinda,Proses gerinda,RCT-RC,CTVT,,
0.1,Final Assembly,Proses cat,Proses cat,RCT-RC,CTVT,,
0.1,Final Assembly,Pasang acesoris,Pasang acesoris,RCT-RC,CTVT,,
0.5,QC,Test QC,Test QC,RCT-RC,CTVT,,
0.33,Coil CTVT,Balut core CT,Balut core CT,ZTA-1-1A-1B,CTVT,,
0,Coil CTVT,Core coil assembly & balut VT,Core coil assembly & balut VT,ZTA-1-1A-1B,CTVT,,
