durasi_manhour,nama_workcenter,nama_proses,nama_tipeproses,ukuran_kapasitas,nama_kategoriproduk,created_at,updated_at
2,MOULD & CASTING,TOUCH UP,LV,63,Dry Resin,,
4,CORE & ASSEMBLY,TYPE SUSUN CORE,STACKING OUTSOURCHING,63,Dry Resin,,
6,CORE & ASSEMBLY,TYPE SUSUN CORE,STACKING INHOUSE,63,Dry Resin,,
0.5,CORE & ASSEMBLY,WIRING,NON-COMPLETE,63,Dry Resin,,
8,CORE & ASSEMBLY,TYPE SUSUN CORE,COMPLETE,63,Dry Resin,,
6,CORE & ASSEMBLY,INSTAL HOUSING,DENGAN BASE,63,Dry Resin,,
3,CORE & ASSEMBLY,INSTAL HOUSING,TANPA BASE,63,Dry Resin,,
4,CORE & ASSEMBLY,BONGKAR HOUSING,DENGAN BASE,63,Dry Resin,,
3,CORE & ASSEMBLY,BONGKAR HOUSING,TANPA BASE,63,Dry Resin,,
1,CORE & ASSEMBLY,PEMBUATAN CU LINK,HV / LV (STANDARD),63,Dry Resin,,
2,CORE & ASSEMBLY,PEMBUATAN CU LINK,HV + LV (STANDARD),63,Dry Resin,,
1.5,CORE & ASSEMBLY,PEMBUATAN CU LINK,HV / LV (NON-STANDARD),63,Dry Resin,,
2.5,CORE & ASSEMBLY,PEMBUATAN CU LINK,HV + LV (NON-STANDARD),63,Dry Resin,,
1,CORE & ASSEMBLY,OTHERS,PEMBUATAN CU BAR,63,Dry Resin,,
0.5,CORE & ASSEMBLY,OTHERS,PEMBUATAN KONEKSI HV,63,Dry Resin,,
4,CORE & ASSEMBLY,OTHERS,ASSEMBLY,63,Dry Resin,,
8,CORE & ASSEMBLY,OTHERS,FINISHING,63,Dry Resin,,
2,CORE & ASSEMBLY,ACCESSORIES,FAN,63,Dry Resin,,
50,CORE & ASSEMBLY,ACCESSORIES,OLTC,63,Dry Resin,,
2,CORE & ASSEMBLY,ACCESSORIES,LEM SPACER BLOCK/AIR GAP,63,Dry Resin,,
1,CORE & ASSEMBLY,POTONG ISOLASI FIBER,PULLING BOARD,63,Dry Resin,,
1,CORE & ASSEMBLY,POTONG ISOLASI FIBER,FIXING PART INSULATION,63,Dry Resin,,
3.5,QC,QC,ROUTINE TEST,63,Dry Resin,,
21,COIL MAKING,COIL HV,FLAT-KONDUKTOR 1,75,Dry Resin,,
17,COIL MAKING,COIL HV,FLAT-KONDUKTOR 2-3,75,Dry Resin,,
20,COIL MAKING,COIL HV,FLAT-KONDUKTOR 4-8,75,Dry Resin,,
23,COIL MAKING,COIL HV,FLAT-KONDUKTOR >8,75,Dry Resin,,
21,COIL MAKING,COIL HV,ROUND-KONDUKTOR 1,75,Dry Resin,,
17,COIL MAKING,COIL HV,ROUND-KONDUKTOR 2-3,75,Dry Resin,,
20,COIL MAKING,COIL HV,ROUND-KONDUKTOR 4-8,75,Dry Resin,,
23,COIL MAKING,COIL HV,ROUND-KONDUKTOR >8,75,Dry Resin,,
4,COIL MAKING,COIL LV,FLAT-KONDUKTOR 1,75,Dry Resin,,
5,COIL MAKING,COIL LV,FLAT-KONDUKTOR 2-3,75,Dry Resin,,
5,COIL MAKING,COIL LV,FLAT-KONDUKTOR 4-8,75,Dry Resin,,
8,COIL MAKING,COIL LV,FLAT-KONDUKTOR >8,75,Dry Resin,,
4,COIL MAKING,COIL LV,SHEET-KONDUKTOR 1,75,Dry Resin,,
5,COIL MAKING,COIL LV,SHEET-KONDUKTOR 2-3,75,Dry Resin,,
7,COIL MAKING,COIL LV,ROUND-KONDUKTOR 1,75,Dry Resin,,
7.5,COIL MAKING,COIL LV,ROUND-KONDUKTOR 2-3,75,Dry Resin,,
1,COIL MAKING,POTONG LEAD WIRE,TEBAL RAIL COPPER ≥ 10t,75,Dry Resin,,
1.5,COIL MAKING,POTONG LEAD WIRE,TEBAL RAIL COPPER < 10t,75,Dry Resin,,
1,COIL MAKING,POTONG LEAD WIRE,COPPAL BAR,75,Dry Resin,,
1,COIL MAKING,POTONG ISOLASI,DOG BONE,75,Dry Resin,,
0.5,COIL MAKING,POTONG ISOLASI,INNER,75,Dry Resin,,
0.5,COIL MAKING,POTONG ISOLASI,OUTER,75,Dry Resin,,
1,COIL MAKING,POTONG ISOLASI,GANJAL ANTAR SECTION,75,Dry Resin,,
8,MOULD & CASTING,HV MOULDING,KONDUKTOR 1,75,Dry Resin,,
10,MOULD & CASTING,HV MOULDING,KONDUKTOR 2-3,75,Dry Resin,,
12,MOULD & CASTING,HV MOULDING,KONDUKTOR 4-6,75,Dry Resin,,
3,MOULD & CASTING,HV CASTING,1X PENGISIAN,75,Dry Resin,,
4,MOULD & CASTING,HV CASTING,2X PENGISIAN,75,Dry Resin,,
3,MOULD & CASTING,HV DEMOULDING,PAKAI AIRWAY STICK,75,Dry Resin,,
3,MOULD & CASTING,HV DEMOULDING,TIDAK PAKAI AIRWAY STICK,75,Dry Resin,,
2,MOULD & CASTING,LV BOBBIN,PENGECATAN COIL LV & CURING,75,Dry Resin,,
0.5,MOULD & CASTING,LV BOBBIN,BUKA BOBIN LV,75,Dry Resin,,
1,MOULD & CASTING,LV MOULDING,SETTING MOULD,75,Dry Resin,,
1,MOULD & CASTING,LV MOULDING,MOULDING,75,Dry Resin,,
3,MOULD & CASTING,LV MOULDING,CASTING 1 X PROSES PENGISIAN,75,Dry Resin,,
4,MOULD & CASTING,LV MOULDING,CASTING 2 X PROSES PENGISIAN,75,Dry Resin,,
0.25,MOULD & CASTING,OVEN,OVEN PREHEATING,75,Dry Resin,,
0.25,MOULD & CASTING,OVEN,OVEN PRECURING,75,Dry Resin,,
0.25,MOULD & CASTING,OVEN,OVEN POSTCURING,75,Dry Resin,,
0.25,MOULD & CASTING,OVEN,OVEN CURING LV,75,Dry Resin,,
4,MOULD & CASTING,TOUCH UP,HV,75,Dry Resin,,
2,MOULD & CASTING,TOUCH UP,LV,75,Dry Resin,,
4,CORE & ASSEMBLY,TYPE SUSUN CORE,STACKING OUTSOURCHING,75,Dry Resin,,
6,CORE & ASSEMBLY,TYPE SUSUN CORE,STACKING INHOUSE,75,Dry Resin,,
0.5,CORE & ASSEMBLY,WIRING,NON-COMPLETE,75,Dry Resin,,
8,CORE & ASSEMBLY,TYPE SUSUN CORE,COMPLETE,75,Dry Resin,,
6,CORE & ASSEMBLY,INSTAL HOUSING,DENGAN BASE,75,Dry Resin,,
3,CORE & ASSEMBLY,INSTAL HOUSING,TANPA BASE,75,Dry Resin,,
4,CORE & ASSEMBLY,BONGKAR HOUSING,DENGAN BASE,75,Dry Resin,,
3,CORE & ASSEMBLY,BONGKAR HOUSING,TANPA BASE,75,Dry Resin,,
1,CORE & ASSEMBLY,PEMBUATAN CU LINK,HV / LV (STANDARD),75,Dry Resin,,
2,CORE & ASSEMBLY,PEMBUATAN CU LINK,HV + LV (STANDARD),75,Dry Resin,,
1.5,CORE & ASSEMBLY,PEMBUATAN CU LINK,HV / LV (NON-STANDARD),75,Dry Resin,,
2.5,CORE & ASSEMBLY,PEMBUATAN CU LINK,HV + LV (NON-STANDARD),75,Dry Resin,,
1,CORE & ASSEMBLY,OTHERS,PEMBUATAN CU BAR,75,Dry Resin,,
0.5,CORE & ASSEMBLY,OTHERS,PEMBUATAN KONEKSI HV,75,Dry Resin,,
4,CORE & ASSEMBLY,OTHERS,ASSEMBLY,75,Dry Resin,,
8,CORE & ASSEMBLY,OTHERS,FINISHING,75,Dry Resin,,
2,CORE & ASSEMBLY,ACCESSORIES,FAN,75,Dry Resin,,
50,CORE & ASSEMBLY,ACCESSORIES,OLTC,75,Dry Resin,,
2,CORE & ASSEMBLY,ACCESSORIES,LEM SPACER BLOCK/AIR GAP,75,Dry Resin,,
1,CORE & ASSEMBLY,POTONG ISOLASI FIBER,PULLING BOARD,75,Dry Resin,,
1,CORE & ASSEMBLY,POTONG ISOLASI FIBER,FIXING PART INSULATION,75,Dry Resin,,
3.5,QC,QC,ROUTINE TEST,75,Dry Resin,,
22,COIL MAKING,COIL HV,FLAT-KONDUKTOR 1,100,Dry Resin,,
23,COIL MAKING,COIL HV,FLAT-KONDUKTOR 2-3,100,Dry Resin,,
25,COIL MAKING,COIL HV,FLAT-KONDUKTOR 4-8,100,Dry Resin,,
28,COIL MAKING,COIL HV,FLAT-KONDUKTOR >8,100,Dry Resin,,
22,COIL MAKING,COIL HV,ROUND-KONDUKTOR 1,100,Dry Resin,,
23,COIL MAKING,COIL HV,ROUND-KONDUKTOR 2-3,100,Dry Resin,,
25,COIL MAKING,COIL HV,ROUND-KONDUKTOR 4-8,100,Dry Resin,,
28,COIL MAKING,COIL HV,ROUND-KONDUKTOR >8,100,Dry Resin,,
10,COIL MAKING,COIL LV,FLAT-KONDUKTOR 1,100,Dry Resin,,
11,COIL MAKING,COIL LV,FLAT-KONDUKTOR 2-3,100,Dry Resin,,
13,COIL MAKING,COIL LV,FLAT-KONDUKTOR 4-8,100,Dry Resin,,
15,COIL MAKING,COIL LV,FLAT-KONDUKTOR >8,100,Dry Resin,,
5,COIL MAKING,COIL LV,SHEET-KONDUKTOR 1,100,Dry Resin,,
6,COIL MAKING,COIL LV,SHEET-KONDUKTOR 2-3,100,Dry Resin,,
7,COIL MAKING,COIL LV,ROUND-KONDUKTOR 1,100,Dry Resin,,
7.5,COIL MAKING,COIL LV,ROUND-KONDUKTOR 2-3,100,Dry Resin,,
1,COIL MAKING,POTONG LEAD WIRE,TEBAL RAIL COPPER ≥ 10t,100,Dry Resin,,
1.5,COIL MAKING,POTONG LEAD WIRE,TEBAL RAIL COPPER < 10t,100,Dry Resin,,
1,COIL MAKING,POTONG LEAD WIRE,COPPAL BAR,100,Dry Resin,,
1,COIL MAKING,POTONG ISOLASI,DOG BONE,100,Dry Resin,,
0.5,COIL MAKING,POTONG ISOLASI,INNER,100,Dry Resin,,
0.5,COIL MAKING,POTONG ISOLASI,OUTER,100,Dry Resin,,
1,COIL MAKING,POTONG ISOLASI,GANJAL ANTAR SECTION,100,Dry Resin,,
8,MOULD & CASTING,HV MOULDING,KONDUKTOR 1,100,Dry Resin,,
10,MOULD & CASTING,HV MOULDING,KONDUKTOR 2-3,100,Dry Resin,,
12,MOULD & CASTING,HV MOULDING,KONDUKTOR 4-6,100,Dry Resin,,
3,MOULD & CASTING,HV CASTING,1X PENGISIAN,100,Dry Resin,,
4,MOULD & CASTING,HV CASTING,2X PENGISIAN,100,Dry Resin,,
3,MOULD & CASTING,HV DEMOULDING,PAKAI AIRWAY STICK,100,Dry Resin,,
3,MOULD & CASTING,HV DEMOULDING,TIDAK PAKAI AIRWAY STICK,100,Dry Resin,,
2,MOULD & CASTING,LV BOBBIN,PENGECATAN COIL LV & CURING,100,Dry Resin,,
0.5,MOULD & CASTING,LV BOBBIN,BUKA BOBIN LV,100,Dry Resin,,
1,MOULD & CASTING,LV MOULDING,SETTING MOULD,100,Dry Resin,,
1,MOULD & CASTING,LV MOULDING,MOULDING,100,Dry Resin,,
3,MOULD & CASTING,LV MOULDING,CASTING 1 X PROSES PENGISIAN,100,Dry Resin,,
4,MOULD & CASTING,LV MOULDING,CASTING 2 X PROSES PENGISIAN,100,Dry Resin,,
0.25,MOULD & CASTING,OVEN,OVEN PREHEATING,100,Dry Resin,,
0.25,MOULD & CASTING,OVEN,OVEN PRECURING,100,Dry Resin,,
0.25,MOULD & CASTING,OVEN,OVEN POSTCURING,100,Dry Resin,,
0.25,MOULD & CASTING,OVEN,OVEN CURING LV,100,Dry Resin,,
4,MOULD & CASTING,TOUCH UP,HV,100,Dry Resin,,
2,MOULD & CASTING,TOUCH UP,LV,100,Dry Resin,,
7,CORE & ASSEMBLY,TYPE SUSUN CORE,STACKING OUTSOURCHING,100,Dry Resin,,
9,CORE & ASSEMBLY,TYPE SUSUN CORE,STACKING INHOUSE,100,Dry Resin,,
0.5,CORE & ASSEMBLY,WIRING,NON-COMPLETE,100,Dry Resin,,
8,CORE & ASSEMBLY,TYPE SUSUN CORE,COMPLETE,100,Dry Resin,,
6,CORE & ASSEMBLY,INSTAL HOUSING,DENGAN BASE,100,Dry Resin,,
3,CORE & ASSEMBLY,INSTAL HOUSING,TANPA BASE,100,Dry Resin,,
4,CORE & ASSEMBLY,BONGKAR HOUSING,DENGAN BASE,100,Dry Resin,,
3,CORE & ASSEMBLY,BONGKAR HOUSING,TANPA BASE,100,Dry Resin,,
1,CORE & ASSEMBLY,PEMBUATAN CU LINK,HV / LV (STANDARD),100,Dry Resin,,
2,CORE & ASSEMBLY,PEMBUATAN CU LINK,HV + LV (STANDARD),100,Dry Resin,,
1.5,CORE & ASSEMBLY,PEMBUATAN CU LINK,HV / LV (NON-STANDARD),100,Dry Resin,,
2.5,CORE & ASSEMBLY,PEMBUATAN CU LINK,HV + LV (NON-STANDARD),100,Dry Resin,,
1,CORE & ASSEMBLY,OTHERS,PEMBUATAN CU BAR,100,Dry Resin,,
0.5,CORE & ASSEMBLY,OTHERS,PEMBUATAN KONEKSI HV,100,Dry Resin,,
4,CORE & ASSEMBLY,OTHERS,ASSEMBLY,100,Dry Resin,,
8,CORE & ASSEMBLY,OTHERS,FINISHING,100,Dry Resin,,
2,CORE & ASSEMBLY,ACCESSORIES,FAN,100,Dry Resin,,
50,CORE & ASSEMBLY,ACCESSORIES,OLTC,100,Dry Resin,,
2,CORE & ASSEMBLY,ACCESSORIES,LEM SPACER BLOCK/AIR GAP,100,Dry Resin,,
1,CORE & ASSEMBLY,POTONG ISOLASI FIBER,PULLING BOARD,100,Dry Resin,,
1,CORE & ASSEMBLY,POTONG ISOLASI FIBER,FIXING PART INSULATION,100,Dry Resin,,
3.5,QC,QC,ROUTINE TEST,100,Dry Resin,,
22,COIL MAKING,COIL HV,FLAT-KONDUKTOR 1,112.5,Dry Resin,,
23,COIL MAKING,COIL HV,FLAT-KONDUKTOR 2-3,112.5,Dry Resin,,
25,COIL MAKING,COIL HV,FLAT-KONDUKTOR 4-8,112.5,Dry Resin,,
28,COIL MAKING,COIL HV,FLAT-KONDUKTOR >8,112.5,Dry Resin,,
22,COIL MAKING,COIL HV,ROUND-KONDUKTOR 1,112.5,Dry Resin,,
23,COIL MAKING,COIL HV,ROUND-KONDUKTOR 2-3,112.5,Dry Resin,,
25,COIL MAKING,COIL HV,ROUND-KONDUKTOR 4-8,112.5,Dry Resin,,
28,COIL MAKING,COIL HV,ROUND-KONDUKTOR >8,112.5,Dry Resin,,
10,COIL MAKING,COIL LV,FLAT-KONDUKTOR 1,112.5,Dry Resin,,
11,COIL MAKING,COIL LV,FLAT-KONDUKTOR 2-3,112.5,Dry Resin,,
13,COIL MAKING,COIL LV,FLAT-KONDUKTOR 4-8,112.5,Dry Resin,,
15,COIL MAKING,COIL LV,FLAT-KONDUKTOR >8,112.5,Dry Resin,,
5,COIL MAKING,COIL LV,SHEET-KONDUKTOR 1,112.5,Dry Resin,,
6,COIL MAKING,COIL LV,SHEET-KONDUKTOR 2-3,112.5,Dry Resin,,
7,COIL MAKING,COIL LV,ROUND-KONDUKTOR 1,112.5,Dry Resin,,
7.5,COIL MAKING,COIL LV,ROUND-KONDUKTOR 2-3,112.5,Dry Resin,,
2,COIL MAKING,POTONG LEAD WIRE,TEBAL RAIL COPPER ≥ 10t,112.5,Dry Resin,,
1.5,COIL MAKING,POTONG LEAD WIRE,TEBAL RAIL COPPER < 10t,112.5,Dry Resin,,
1,COIL MAKING,POTONG LEAD WIRE,COPPAL BAR,112.5,Dry Resin,,
1,COIL MAKING,POTONG ISOLASI,DOG BONE,112.5,Dry Resin,,
0.5,COIL MAKING,POTONG ISOLASI,INNER,112.5,Dry Resin,,
0.5,COIL MAKING,POTONG ISOLASI,OUTER,112.5,Dry Resin,,
1,COIL MAKING,POTONG ISOLASI,GANJAL ANTAR SECTION,112.5,Dry Resin,,
8,MOULD & CASTING,HV MOULDING,KONDUKTOR 1,112.5,Dry Resin,,
10,MOULD & CASTING,HV MOULDING,KONDUKTOR 2-3,112.5,Dry Resin,,
12,MOULD & CASTING,HV MOULDING,KONDUKTOR 4-6,112.5,Dry Resin,,
3,MOULD & CASTING,HV CASTING,1X PENGISIAN,112.5,Dry Resin,,
4,MOULD & CASTING,HV CASTING,2X PENGISIAN,112.5,Dry Resin,,
3,MOULD & CASTING,HV DEMOULDING,PAKAI AIRWAY STICK,112.5,Dry Resin,,
3,MOULD & CASTING,HV DEMOULDING,TIDAK PAKAI AIRWAY STICK,112.5,Dry Resin,,
2,MOULD & CASTING,LV BOBBIN,PENGECATAN COIL LV & CURING,112.5,Dry Resin,,
0.5,MOULD & CASTING,LV BOBBIN,BUKA BOBIN LV,112.5,Dry Resin,,
1,MOULD & CASTING,LV MOULDING,SETTING MOULD,112.5,Dry Resin,,
1,MOULD & CASTING,LV MOULDING,MOULDING,112.5,Dry Resin,,
3,MOULD & CASTING,LV MOULDING,CASTING 1 X PROSES PENGISIAN,112.5,Dry Resin,,
4,MOULD & CASTING,LV MOULDING,CASTING 2 X PROSES PENGISIAN,112.5,Dry Resin,,
0.25,MOULD & CASTING,OVEN,OVEN PREHEATING,112.5,Dry Resin,,
0.25,MOULD & CASTING,OVEN,OVEN PRECURING,112.5,Dry Resin,,
0.25,MOULD & CASTING,OVEN,OVEN POSTCURING,112.5,Dry Resin,,
0.25,MOULD & CASTING,OVEN,OVEN CURING LV,112.5,Dry Resin,,
4,MOULD & CASTING,TOUCH UP,HV,112.5,Dry Resin,,
2,MOULD & CASTING,TOUCH UP,LV,112.5,Dry Resin,,
7,CORE & ASSEMBLY,TYPE SUSUN CORE,STACKING OUTSOURCHING,112.5,Dry Resin,,
9,CORE & ASSEMBLY,TYPE SUSUN CORE,STACKING INHOUSE,112.5,Dry Resin,,
0.5,CORE & ASSEMBLY,WIRING,NON-COMPLETE,112.5,Dry Resin,,
8,CORE & ASSEMBLY,TYPE SUSUN CORE,COMPLETE,112.5,Dry Resin,,
6,CORE & ASSEMBLY,INSTAL HOUSING,DENGAN BASE,112.5,Dry Resin,,
3,CORE & ASSEMBLY,INSTAL HOUSING,TANPA BASE,112.5,Dry Resin,,
5,CORE & ASSEMBLY,BONGKAR HOUSING,DENGAN BASE,112.5,Dry Resin,,
4,CORE & ASSEMBLY,BONGKAR HOUSING,TANPA BASE,112.5,Dry Resin,,
1.5,CORE & ASSEMBLY,PEMBUATAN CU LINK,HV / LV (STANDARD),112.5,Dry Resin,,
3,CORE & ASSEMBLY,PEMBUATAN CU LINK,HV + LV (STANDARD),112.5,Dry Resin,,
1.75,CORE & ASSEMBLY,PEMBUATAN CU LINK,HV / LV (NON-STANDARD),112.5,Dry Resin,,
2.5,CORE & ASSEMBLY,PEMBUATAN CU LINK,HV + LV (NON-STANDARD),112.5,Dry Resin,,
1,CORE & ASSEMBLY,OTHERS,PEMBUATAN CU BAR,112.5,Dry Resin,,
0.75,CORE & ASSEMBLY,OTHERS,PEMBUATAN KONEKSI HV,112.5,Dry Resin,,
4,CORE & ASSEMBLY,OTHERS,ASSEMBLY,112.5,Dry Resin,,
8,CORE & ASSEMBLY,OTHERS,FINISHING,112.5,Dry Resin,,
2,CORE & ASSEMBLY,ACCESSORIES,FAN,112.5,Dry Resin,,
50,CORE & ASSEMBLY,ACCESSORIES,OLTC,112.5,Dry Resin,,
2,CORE & ASSEMBLY,ACCESSORIES,LEM SPACER BLOCK/AIR GAP,112.5,Dry Resin,,
1.25,CORE & ASSEMBLY,POTONG ISOLASI FIBER,PULLING BOARD,112.5,Dry Resin,,
1.25,CORE & ASSEMBLY,POTONG ISOLASI FIBER,FIXING PART INSULATION,112.5,Dry Resin,,
3.5,QC,QC,ROUTINE TEST,112.5,Dry Resin,,
22,COIL MAKING,COIL HV,FLAT-KONDUKTOR 1,120,Dry Resin,,
23,COIL MAKING,COIL HV,FLAT-KONDUKTOR 2-3,120,Dry Resin,,
25,COIL MAKING,COIL HV,FLAT-KONDUKTOR 4-8,120,Dry Resin,,
28,COIL MAKING,COIL HV,FLAT-KONDUKTOR >8,120,Dry Resin,,
22,COIL MAKING,COIL HV,ROUND-KONDUKTOR 1,120,Dry Resin,,
23,COIL MAKING,COIL HV,ROUND-KONDUKTOR 2-3,120,Dry Resin,,
25,COIL MAKING,COIL HV,ROUND-KONDUKTOR 4-8,120,Dry Resin,,
28,COIL MAKING,COIL HV,ROUND-KONDUKTOR >8,120,Dry Resin,,
10,COIL MAKING,COIL LV,FLAT-KONDUKTOR 1,120,Dry Resin,,
11,COIL MAKING,COIL LV,FLAT-KONDUKTOR 2-3,120,Dry Resin,,
13,COIL MAKING,COIL LV,FLAT-KONDUKTOR 4-8,120,Dry Resin,,
15,COIL MAKING,COIL LV,FLAT-KONDUKTOR >8,120,Dry Resin,,
5,COIL MAKING,COIL LV,SHEET-KONDUKTOR 1,120,Dry Resin,,
6,COIL MAKING,COIL LV,SHEET-KONDUKTOR 2-3,120,Dry Resin,,
8,COIL MAKING,COIL LV,ROUND-KONDUKTOR 1,120,Dry Resin,,
8.5,COIL MAKING,COIL LV,ROUND-KONDUKTOR 2-3,120,Dry Resin,,
2,COIL MAKING,POTONG LEAD WIRE,TEBAL RAIL COPPER ≥ 10t,120,Dry Resin,,
1.5,COIL MAKING,POTONG LEAD WIRE,TEBAL RAIL COPPER < 10t,120,Dry Resin,,
1,COIL MAKING,POTONG LEAD WIRE,COPPAL BAR,120,Dry Resin,,
1,COIL MAKING,POTONG ISOLASI,DOG BONE,120,Dry Resin,,
0.5,COIL MAKING,POTONG ISOLASI,INNER,120,Dry Resin,,
0.5,COIL MAKING,POTONG ISOLASI,OUTER,120,Dry Resin,,
1,COIL MAKING,POTONG ISOLASI,GANJAL ANTAR SECTION,120,Dry Resin,,
8,MOULD & CASTING,HV MOULDING,KONDUKTOR 1,120,Dry Resin,,
10,MOULD & CASTING,HV MOULDING,KONDUKTOR 2-3,120,Dry Resin,,
12,MOULD & CASTING,HV MOULDING,KONDUKTOR 4-6,120,Dry Resin,,
3,MOULD & CASTING,HV CASTING,1X PENGISIAN,120,Dry Resin,,
4,MOULD & CASTING,HV CASTING,2X PENGISIAN,120,Dry Resin,,
3,MOULD & CASTING,HV DEMOULDING,PAKAI AIRWAY STICK,120,Dry Resin,,
3,MOULD & CASTING,HV DEMOULDING,TIDAK PAKAI AIRWAY STICK,120,Dry Resin,,
2,MOULD & CASTING,LV BOBBIN,PENGECATAN COIL LV & CURING,120,Dry Resin,,
0.5,MOULD & CASTING,LV BOBBIN,BUKA BOBIN LV,120,Dry Resin,,
1,MOULD & CASTING,LV MOULDING,SETTING MOULD,120,Dry Resin,,
1,MOULD & CASTING,LV MOULDING,MOULDING,120,Dry Resin,,
3,MOULD & CASTING,LV MOULDING,CASTING 1 X PROSES PENGISIAN,120,Dry Resin,,
4,MOULD & CASTING,LV MOULDING,CASTING 2 X PROSES PENGISIAN,120,Dry Resin,,
0.25,MOULD & CASTING,OVEN,OVEN PREHEATING,120,Dry Resin,,
0.25,MOULD & CASTING,OVEN,OVEN PRECURING,120,Dry Resin,,
0.25,MOULD & CASTING,OVEN,OVEN POSTCURING,120,Dry Resin,,
0.25,MOULD & CASTING,OVEN,OVEN CURING LV,120,Dry Resin,,
4,MOULD & CASTING,TOUCH UP,HV,120,Dry Resin,,
2,MOULD & CASTING,TOUCH UP,LV,120,Dry Resin,,
7,CORE & ASSEMBLY,TYPE SUSUN CORE,STACKING OUTSOURCHING,120,Dry Resin,,
9,CORE & ASSEMBLY,TYPE SUSUN CORE,STACKING INHOUSE,120,Dry Resin,,
0.5,CORE & ASSEMBLY,WIRING,NON-COMPLETE,120,Dry Resin,,
8,CORE & ASSEMBLY,TYPE SUSUN CORE,COMPLETE,120,Dry Resin,,
6,CORE & ASSEMBLY,INSTAL HOUSING,DENGAN BASE,120,Dry Resin,,
3,CORE & ASSEMBLY,INSTAL HOUSING,TANPA BASE,120,Dry Resin,,
5,CORE & ASSEMBLY,BONGKAR HOUSING,DENGAN BASE,120,Dry Resin,,
4,CORE & ASSEMBLY,BONGKAR HOUSING,TANPA BASE,120,Dry Resin,,
1.5,CORE & ASSEMBLY,PEMBUATAN CU LINK,HV / LV (STANDARD),120,Dry Resin,,
3,CORE & ASSEMBLY,PEMBUATAN CU LINK,HV + LV (STANDARD),120,Dry Resin,,
1.75,CORE & ASSEMBLY,PEMBUATAN CU LINK,HV / LV (NON-STANDARD),120,Dry Resin,,
2.5,CORE & ASSEMBLY,PEMBUATAN CU LINK,HV + LV (NON-STANDARD),120,Dry Resin,,
1,CORE & ASSEMBLY,OTHERS,PEMBUATAN CU BAR,120,Dry Resin,,
0.75,CORE & ASSEMBLY,OTHERS,PEMBUATAN KONEKSI HV,120,Dry Resin,,
4,CORE & ASSEMBLY,OTHERS,ASSEMBLY,120,Dry Resin,,
8,CORE & ASSEMBLY,OTHERS,FINISHING,120,Dry Resin,,
2,CORE & ASSEMBLY,ACCESSORIES,FAN,120,Dry Resin,,
50,CORE & ASSEMBLY,ACCESSORIES,OLTC,120,Dry Resin,,
2,CORE & ASSEMBLY,ACCESSORIES,LEM SPACER BLOCK/AIR GAP,120,Dry Resin,,
1.25,CORE & ASSEMBLY,POTONG ISOLASI FIBER,PULLING BOARD,120,Dry Resin,,
1.25,CORE & ASSEMBLY,POTONG ISOLASI FIBER,FIXING PART INSULATION,120,Dry Resin,,
3.5,QC,QC,ROUTINE TEST,120,Dry Resin,,
22,COIL MAKING,COIL HV,FLAT-KONDUKTOR 1,125,Dry Resin,,
23,COIL MAKING,COIL HV,FLAT-KONDUKTOR 2-3,125,Dry Resin,,
25,COIL MAKING,COIL HV,FLAT-KONDUKTOR 4-8,125,Dry Resin,,
28,COIL MAKING,COIL HV,FLAT-KONDUKTOR >8,125,Dry Resin,,
22,COIL MAKING,COIL HV,ROUND-KONDUKTOR 1,125,Dry Resin,,
23,COIL MAKING,COIL HV,ROUND-KONDUKTOR 2-3,125,Dry Resin,,
25,COIL MAKING,COIL HV,ROUND-KONDUKTOR 4-8,125,Dry Resin,,
28,COIL MAKING,COIL HV,ROUND-KONDUKTOR >8,125,Dry Resin,,
10,COIL MAKING,COIL LV,FLAT-KONDUKTOR 1,125,Dry Resin,,
11,COIL MAKING,COIL LV,FLAT-KONDUKTOR 2-3,125,Dry Resin,,
13,COIL MAKING,COIL LV,FLAT-KONDUKTOR 4-8,125,Dry Resin,,
15,COIL MAKING,COIL LV,FLAT-KONDUKTOR >8,125,Dry Resin,,
5,COIL MAKING,COIL LV,SHEET-KONDUKTOR 1,125,Dry Resin,,
6,COIL MAKING,COIL LV,SHEET-KONDUKTOR 2-3,125,Dry Resin,,
8,COIL MAKING,COIL LV,ROUND-KONDUKTOR 1,125,Dry Resin,,
8.5,COIL MAKING,COIL LV,ROUND-KONDUKTOR 2-3,125,Dry Resin,,
2,COIL MAKING,POTONG LEAD WIRE,TEBAL RAIL COPPER ≥ 10t,125,Dry Resin,,
1.5,COIL MAKING,POTONG LEAD WIRE,TEBAL RAIL COPPER < 10t,125,Dry Resin,,
1,COIL MAKING,POTONG LEAD WIRE,COPPAL BAR,125,Dry Resin,,
1,COIL MAKING,POTONG ISOLASI,DOG BONE,125,Dry Resin,,
0.5,COIL MAKING,POTONG ISOLASI,INNER,125,Dry Resin,,
0.5,COIL MAKING,POTONG ISOLASI,OUTER,125,Dry Resin,,
1,COIL MAKING,POTONG ISOLASI,GANJAL ANTAR SECTION,125,Dry Resin,,
8,MOULD & CASTING,HV MOULDING,KONDUKTOR 1,125,Dry Resin,,
10,MOULD & CASTING,HV MOULDING,KONDUKTOR 2-3,125,Dry Resin,,
12,MOULD & CASTING,HV MOULDING,KONDUKTOR 4-6,125,Dry Resin,,
3,MOULD & CASTING,HV CASTING,1X PENGISIAN,125,Dry Resin,,
