durasi_manhour,nama_workcenter,nama_proses,nama_tipeproses,ukuran_kapasitas,nama_kategoriproduk,created_at,updated_at
15.5,COIL MAKING,COIL HV,FLAT CYLINDRICAL KONDUKTOR 4,333,Oli Custom,,
13.5,COIL MAKING,COIL HV,2 SECTION,333,Oli Custom,,
22.5,COIL MAKING,COIL HV,4 SECTION,333,Oli Custom,,
11.75,COIL MAKING,COIL HV,FR OLTC,333,Oli Custom,,
0,COIL MAKING,COIL HV,FLAT DISC KONDUKTOR 1,333,Oli Custom,,
0,COIL MAKING,COIL HV,FLAT DISC KONDUKTOR 2,333,Oli Custom,,
0,COIL MAKING,COIL HV,FLAT DISC KONDUKTOR 3,333,Oli Custom,,
0,COIL MAKING,COIL HV,FLAT DISC KONDUKTOR 4,333,Oli Custom,,
0.25,COIL MAKING,COIL HV,TRANSPOSE,333,Oli Custom,,
0.5,COIL MAKING,COIL HV,PRESS COIL,333,Oli Custom,,
8,CORE & COIL ASSEMBLY,CORE-COIL ASSEMBLY,WOUND-KOTAK,333,Oli Custom,,
9,CORE & COIL ASSEMBLY,CORE-COIL ASSEMBLY,STACKING-KOTAK,333,Oli Custom,,
3,CONNECTION,CONNECTION,OFF-LOAD,333,Oli Custom,,
28,CONNECTION,CONNECTION,ON-LOAD,333,Oli Custom,,
14,CONNECTION,CONNECTION,CHANGE OVER BOARD,333,Oli Custom,,
28,CONNECTION,CONNECTION,DOUBLE TAP,333,Oli Custom,,
1,CONNECTION,CONNECTION,FLAT,333,Oli Custom,,
2,CONNECTION,CONNECTION,RAIL,333,Oli Custom,,
1,CONNECTION,CONNECTION,WIRE SOFT,333,Oli Custom,,
1,FINAL ASSEMBLY,FINAL ASSY,FLAT,333,Oli Custom,,
2,FINAL ASSEMBLY,FINAL ASSY,RAIL,333,Oli Custom,,
1,FINAL ASSEMBLY,FINAL ASSY,WIRE SOFT,333,Oli Custom,,
0.15,FINAL ASSEMBLY,FINAL ASSY,OVEN,333,Oli Custom,,
2,FINAL ASSEMBLY,FINAL ASSY,STANDARD,333,Oli Custom,,
3,FINAL ASSEMBLY,FINAL ASSY,NON-STANDARD,333,Oli Custom,,
1.5,FINAL ASSEMBLY,FINAL ASSY,PENGISIAN OLI,333,Oli Custom,,
2,FINAL ASSEMBLY,SPECIAL ASSEMBLY FOR FINAL ASSY,RADIATOR VALVE,333,Oli Custom,,
3,FINAL ASSEMBLY,SPECIAL ASSEMBLY FOR FINAL ASSY,SIDEWALL,333,Oli Custom,,
2,FINAL ASSEMBLY,SPECIAL ASSEMBLY FOR FINAL ASSY,TAP CHANGER ROTARY,333,Oli Custom,,
4,FINAL ASSEMBLY,SPECIAL ASSEMBLY FOR FINAL ASSY,ACCESSORIES PAD MOUNTED,333,Oli Custom,,
4,FINAL ASSEMBLY,SPECIAL ASSEMBLY FOR FINAL ASSY,ACCESSORIES POLE MOUNTED,333,Oli Custom,,
1,FINISHING,FINISHING,RAPID PRESSURE RISE RELAY,333,Oli Custom,,
1,FINISHING,FINISHING,WINDING THERMOMETER,333,Oli Custom,,
2,FINISHING,FINISHING,DGPT C/W CONTROL BOX,333,Oli Custom,,
2,FINISHING,FINISHING,MEMBRAN SEPERATOR,333,Oli Custom,,
1,FINISHING,FINISHING,DIAL THERMOMETER,333,Oli Custom,,
1,FINISHING,FINISHING,OIL THERMOMETER,333,Oli Custom,,
1,FINISHING,FINISHING,BUCCHOLZ RELAY,333,Oli Custom,,
1,FINISHING,FINISHING,ANTI VIBRATION,333,Oli Custom,,
14,FINISHING,FINISHING,OLTC,333,Oli Custom,,
1,FINISHING,FINISHING,MOLG,333,Oli Custom,,
0.5,FINISHING,FINISHING,PRD,333,Oli Custom,,
1,FINISHING,FINISHING,CONTROL VT,333,Oli Custom,,
1,FINISHING,FINISHING,DIFFERENTIAL VT,333,Oli Custom,,
14,FINISHING,FINISHING,FAN,333,Oli Custom,,
4,FINISHING,FINISHING,NGR,333,Oli Custom,,
1,FINISHING,FINISHING,ARRESTER,333,Oli Custom,,
4,FINISHING,FINISHING,HEATER,333,Oli Custom,,
1,FINISHING,FINISHING,PT-100,333,Oli Custom,,
2,FINISHING,FINISHING,CABLE BOX HV / LV,333,Oli Custom,,
4,FINISHING,FINISHING,CABLE BOX HV + LV,333,Oli Custom,,
5,FINISHING,FINISHING,WIRING CONTROL BOX STANDARD,333,Oli Custom,,
20,FINISHING,FINISHING,WIRING CONTROL BOX NON-STANDARD,333,Oli Custom,,
3,FINISHING,FINISHING,CU LINK HV / LV (STANDARD),333,Oli Custom,,
6,FINISHING,FINISHING,CU LINK HV + LV (STANDARD),333,Oli Custom,,
14,FINISHING,FINISHING,CU LINK HV / LV (NON-STANDARD),333,Oli Custom,,
28,FINISHING,FINISHING,CU LINK HV /+ LV (NON STANDARD),333,Oli Custom,,
14,FINISHING,FINISHING,RADIATOR PANEL (BONGKAR),333,Oli Custom,,
14,FINISHING,FINISHING,RADIATOR PANEL (PASANG),333,Oli Custom,,
2,FINISHING,FINISHING,CONSERVATOR (BONGKAR),333,Oli Custom,,
2,FINISHING,FINISHING,CONSERVATOR (PASANG),333,Oli Custom,,
2,QC,QC,ROUTINE TEST,333,Oli Custom,,
12,QC,QC,LIGHTNING IMPULSE,333,Oli Custom,,
15,QC,QC,TEMPERATURE RISE,333,Oli Custom,,
1.5,QC,QC,TAN DELTA,333,Oli Custom,,
1.5,QC,QC,NOISE,333,Oli Custom,,
2.5,QC,QC,SFRA,333,Oli Custom,,
2,QC,QC,PD,333,Oli Custom,,
0.33,QC,QC,DGA,333,Oli Custom,,
4,COIL MAKING,COIL LV,SHEET KONDUKTOR 1,350,Oli Custom,,
4.5,COIL MAKING,COIL LV,SHEET KONDUKTOR 2,350,Oli Custom,,
13.25,COIL MAKING,COIL LV,SHEET KONDUKTOR (2 SECTION),350,Oli Custom,,
13,COIL MAKING,COIL LV,FLAT CYLINDRICAL KONDUKTOR 1,350,Oli Custom,,
14,COIL MAKING,COIL LV,FLAT CYLINDRICAL KONDUKTOR 2,350,Oli Custom,,
16,COIL MAKING,COIL LV,FLAT CYLINDRICAL KONDUKTOR 3,350,Oli Custom,,
18,COIL MAKING,COIL LV,FLAT CYLINDRICAL KONDUKTOR 4,350,Oli Custom,,
0,COIL MAKING,COIL LV,FLAT HELICAL,350,Oli Custom,,
0,COIL MAKING,COIL LV,FLAT DISC KONDUKTOR 1,350,Oli Custom,,
0,COIL MAKING,COIL LV,FLAT DISC KONDUKTOR 2,350,Oli Custom,,
0,COIL MAKING,COIL LV,FLAT DISC KONDUKTOR 3,350,Oli Custom,,
0,COIL MAKING,COIL LV,FLAT DISC KONDUKTOR 4,350,Oli Custom,,
0.25,COIL MAKING,COIL LV,LEADWIRE (AL STRIP / RAIL COPPER),350,Oli Custom,,
1.5,COIL MAKING,COIL LV,GROUNDSHIELD,350,Oli Custom,,
0.25,COIL MAKING,COIL LV,TRANSPOSE,350,Oli Custom,,
11.75,COIL MAKING,COIL HV,SHEET KONDUKTOR 1,350,Oli Custom,,
12.25,COIL MAKING,COIL HV,SHEET KONDUKTOR 2,350,Oli Custom,,
11.75,COIL MAKING,COIL HV,ROUND CYLINDRICAL KONDUKTOR 1,350,Oli Custom,,
11.75,COIL MAKING,COIL HV,ROUND CYLINDRICAL KONDUKTOR 2,350,Oli Custom,,
11.75,COIL MAKING,COIL HV,FLAT CYLINDRICAL KONDUKTOR 1,350,Oli Custom,,
11.75,COIL MAKING,COIL HV,FLAT CYLINDRICAL KONDUKTOR 2,350,Oli Custom,,
13.5,COIL MAKING,COIL HV,FLAT CYLINDRICAL KONDUKTOR 3,350,Oli Custom,,
15.5,COIL MAKING,COIL HV,FLAT CYLINDRICAL KONDUKTOR 4,350,Oli Custom,,
13.5,COIL MAKING,COIL HV,2 SECTION,350,Oli Custom,,
22.5,COIL MAKING,COIL HV,4 SECTION,350,Oli Custom,,
11.75,COIL MAKING,COIL HV,FR OLTC,350,Oli Custom,,
0,COIL MAKING,COIL HV,FLAT DISC KONDUKTOR 1,350,Oli Custom,,
0,COIL MAKING,COIL HV,FLAT DISC KONDUKTOR 2,350,Oli Custom,,
0,COIL MAKING,COIL HV,FLAT DISC KONDUKTOR 3,350,Oli Custom,,
0,COIL MAKING,COIL HV,FLAT DISC KONDUKTOR 4,350,Oli Custom,,
0.25,COIL MAKING,COIL HV,TRANSPOSE,350,Oli Custom,,
0.5,COIL MAKING,COIL HV,PRESS COIL,350,Oli Custom,,
8.5,CORE & COIL ASSEMBLY,CORE-COIL ASSEMBLY,WOUND-KOTAK,350,Oli Custom,,
9.75,CORE & COIL ASSEMBLY,CORE-COIL ASSEMBLY,STACKING-KOTAK,350,Oli Custom,,
3,CONNECTION,CONNECTION,OFF-LOAD,350,Oli Custom,,
28,CONNECTION,CONNECTION,ON-LOAD,350,Oli Custom,,
14,CONNECTION,CONNECTION,CHANGE OVER BOARD,350,Oli Custom,,
28,CONNECTION,CONNECTION,DOUBLE TAP,350,Oli Custom,,
1,CONNECTION,CONNECTION,FLAT,350,Oli Custom,,
2,CONNECTION,CONNECTION,RAIL,350,Oli Custom,,
1,CONNECTION,CONNECTION,WIRE SOFT,350,Oli Custom,,
1,FINAL ASSEMBLY,FINAL ASSY,FLAT,350,Oli Custom,,
2,FINAL ASSEMBLY,FINAL ASSY,RAIL,350,Oli Custom,,
1,FINAL ASSEMBLY,FINAL ASSY,WIRE SOFT,350,Oli Custom,,
0.15,FINAL ASSEMBLY,FINAL ASSY,OVEN,350,Oli Custom,,
2,FINAL ASSEMBLY,FINAL ASSY,STANDARD,350,Oli Custom,,
3,FINAL ASSEMBLY,FINAL ASSY,NON-STANDARD,350,Oli Custom,,
1.5,FINAL ASSEMBLY,FINAL ASSY,PENGISIAN OLI,350,Oli Custom,,
2,FINAL ASSEMBLY,SPECIAL ASSEMBLY FOR FINAL ASSY,RADIATOR VALVE,350,Oli Custom,,
3,FINAL ASSEMBLY,SPECIAL ASSEMBLY FOR FINAL ASSY,SIDEWALL,350,Oli Custom,,
2,FINAL ASSEMBLY,SPECIAL ASSEMBLY FOR FINAL ASSY,TAP CHANGER ROTARY,350,Oli Custom,,
4,FINAL ASSEMBLY,SPECIAL ASSEMBLY FOR FINAL ASSY,ACCESSORIES PAD MOUNTED,350,Oli Custom,,
4,FINAL ASSEMBLY,SPECIAL ASSEMBLY FOR FINAL ASSY,ACCESSORIES POLE MOUNTED,350,Oli Custom,,
1,FINISHING,FINISHING,RAPID PRESSURE RISE RELAY,350,Oli Custom,,
1,FINISHING,FINISHING,WINDING THERMOMETER,350,Oli Custom,,
2,FINISHING,FINISHING,DGPT C/W CONTROL BOX,350,Oli Custom,,
2,FINISHING,FINISHING,MEMBRAN SEPERATOR,350,Oli Custom,,
1,FINISHING,FINISHING,DIAL THERMOMETER,350,Oli Custom,,
1,FINISHING,FINISHING,OIL THERMOMETER,350,Oli Custom,,
1,FINISHING,FINISHING,BUCCHOLZ RELAY,350,Oli Custom,,
1,FINISHING,FINISHING,ANTI VIBRATION,350,Oli Custom,,
14,FINISHING,FINISHING,OLTC,350,Oli Custom,,
1,FINISHING,FINISHING,MOLG,350,Oli Custom,,
0.5,FINISHING,FINISHING,PRD,350,Oli Custom,,
1,FINISHING,FINISHING,CONTROL VT,350,Oli Custom,,
1,FINISHING,FINISHING,DIFFERENTIAL VT,350,Oli Custom,,
14,FINISHING,FINISHING,FAN,350,Oli Custom,,
4,FINISHING,FINISHING,NGR,350,Oli Custom,,
1,FINISHING,FINISHING,ARRESTER,350,Oli Custom,,
4,FINISHING,FINISHING,HEATER,350,Oli Custom,,
1,FINISHING,FINISHING,PT-100,350,Oli Custom,,
2,FINISHING,FINISHING,CABLE BOX HV / LV,350,Oli Custom,,
4,FINISHING,FINISHING,CABLE BOX HV + LV,350,Oli Custom,,
5,FINISHING,FINISHING,WIRING CONTROL BOX STANDARD,350,Oli Custom,,
20,FINISHING,FINISHING,WIRING CONTROL BOX NON-STANDARD,350,Oli Custom,,
3,FINISHING,FINISHING,CU LINK HV / LV (STANDARD),350,Oli Custom,,
6,FINISHING,FINISHING,CU LINK HV + LV (STANDARD),350,Oli Custom,,
14,FINISHING,FINISHING,CU LINK HV / LV (NON-STANDARD),350,Oli Custom,,
28,FINISHING,FINISHING,CU LINK HV /+ LV (NON STANDARD),350,Oli Custom,,
14,FINISHING,FINISHING,RADIATOR PANEL (BONGKAR),350,Oli Custom,,
14,FINISHING,FINISHING,RADIATOR PANEL (PASANG),350,Oli Custom,,
2,FINISHING,FINISHING,CONSERVATOR (BONGKAR),350,Oli Custom,,
2,FINISHING,FINISHING,CONSERVATOR (PASANG),350,Oli Custom,,
2,QC,QC,ROUTINE TEST,350,Oli Custom,,
12,QC,QC,LIGHTNING IMPULSE,350,Oli Custom,,
15,QC,QC,TEMPERATURE RISE,350,Oli Custom,,
1.5,QC,QC,TAN DELTA,350,Oli Custom,,
1.5,QC,QC,NOISE,350,Oli Custom,,
2.5,QC,QC,SFRA,350,Oli Custom,,
2,QC,QC,PD,350,Oli Custom,,
0.33,QC,QC,DGA,350,Oli Custom,,
4,COIL MAKING,COIL LV,SHEET KONDUKTOR 1,360,Oli Custom,,
4.5,COIL MAKING,COIL LV,SHEET KONDUKTOR 2,360,Oli Custom,,
13.25,COIL MAKING,COIL LV,SHEET KONDUKTOR (2 SECTION),360,Oli Custom,,
13,COIL MAKING,COIL LV,FLAT CYLINDRICAL KONDUKTOR 1,360,Oli Custom,,
14,COIL MAKING,COIL LV,FLAT CYLINDRICAL KONDUKTOR 2,360,Oli Custom,,
16,COIL MAKING,COIL LV,FLAT CYLINDRICAL KONDUKTOR 3,360,Oli Custom,,
18,COIL MAKING,COIL LV,FLAT CYLINDRICAL KONDUKTOR 4,360,Oli Custom,,
0,COIL MAKING,COIL LV,FLAT HELICAL,360,Oli Custom,,
0,COIL MAKING,COIL LV,FLAT DISC KONDUKTOR 1,360,Oli Custom,,
0,COIL MAKING,COIL LV,FLAT DISC KONDUKTOR 2,360,Oli Custom,,
0,COIL MAKING,COIL LV,FLAT DISC KONDUKTOR 3,360,Oli Custom,,
0,COIL MAKING,COIL LV,FLAT DISC KONDUKTOR 4,360,Oli Custom,,
0.25,COIL MAKING,COIL LV,LEADWIRE (AL STRIP / RAIL COPPER),360,Oli Custom,,
1.5,COIL MAKING,COIL LV,GROUNDSHIELD,360,Oli Custom,,
0.25,COIL MAKING,COIL LV,TRANSPOSE,360,Oli Custom,,
11.75,COIL MAKING,COIL HV,SHEET KONDUKTOR 1,360,Oli Custom,,
12.25,COIL MAKING,COIL HV,SHEET KONDUKTOR 2,360,Oli Custom,,
11.75,COIL MAKING,COIL HV,ROUND CYLINDRICAL KONDUKTOR 1,360,Oli Custom,,
11.75,COIL MAKING,COIL HV,ROUND CYLINDRICAL KONDUKTOR 2,360,Oli Custom,,
11.75,COIL MAKING,COIL HV,FLAT CYLINDRICAL KONDUKTOR 1,360,Oli Custom,,
11.75,COIL MAKING,COIL HV,FLAT CYLINDRICAL KONDUKTOR 2,360,Oli Custom,,
13.5,COIL MAKING,COIL HV,FLAT CYLINDRICAL KONDUKTOR 3,360,Oli Custom,,
15.5,COIL MAKING,COIL HV,FLAT CYLINDRICAL KONDUKTOR 4,360,Oli Custom,,
13.5,COIL MAKING,COIL HV,2 SECTION,360,Oli Custom,,
22.5,COIL MAKING,COIL HV,4 SECTION,360,Oli Custom,,
11.75,COIL MAKING,COIL HV,FR OLTC,360,Oli Custom,,
0,COIL MAKING,COIL HV,FLAT DISC KONDUKTOR 1,360,Oli Custom,,
0,COIL MAKING,COIL HV,FLAT DISC KONDUKTOR 2,360,Oli Custom,,
0,COIL MAKING,COIL HV,FLAT DISC KONDUKTOR 3,360,Oli Custom,,
0,COIL MAKING,COIL HV,FLAT DISC KONDUKTOR 4,360,Oli Custom,,
0.25,COIL MAKING,COIL HV,TRANSPOSE,360,Oli Custom,,
0.5,COIL MAKING,COIL HV,PRESS COIL,360,Oli Custom,,
8.5,CORE & COIL ASSEMBLY,CORE-COIL ASSEMBLY,WOUND-KOTAK,360,Oli Custom,,
9.75,CORE & COIL ASSEMBLY,CORE-COIL ASSEMBLY,STACKING-KOTAK,360,Oli Custom,,
3,CONNECTION,CONNECTION,OFF-LOAD,360,Oli Custom,,
28,CONNECTION,CONNECTION,ON-LOAD,360,Oli Custom,,
14,CONNECTION,CONNECTION,CHANGE OVER BOARD,360,Oli Custom,,
30,CONNECTION,CONNECTION,DOUBLE TAP,360,Oli Custom,,
1,CONNECTION,CONNECTION,FLAT,360,Oli Custom,,
2,CONNECTION,CONNECTION,RAIL,360,Oli Custom,,
1,CONNECTION,CONNECTION,WIRE SOFT,360,Oli Custom,,
1,FINAL ASSEMBLY,FINAL ASSY,FLAT,360,Oli Custom,,
2,FINAL ASSEMBLY,FINAL ASSY,RAIL,360,Oli Custom,,
1,FINAL ASSEMBLY,FINAL ASSY,WIRE SOFT,360,Oli Custom,,
0.15,FINAL ASSEMBLY,FINAL ASSY,OVEN,360,Oli Custom,,
2,FINAL ASSEMBLY,FINAL ASSY,STANDARD,360,Oli Custom,,
3,FINAL ASSEMBLY,FINAL ASSY,NON-STANDARD,360,Oli Custom,,
1.5,FINAL ASSEMBLY,FINAL ASSY,PENGISIAN OLI,360,Oli Custom,,
2,FINAL ASSEMBLY,SPECIAL ASSEMBLY FOR FINAL ASSY,RADIATOR VALVE,360,Oli Custom,,
3,FINAL ASSEMBLY,SPECIAL ASSEMBLY FOR FINAL ASSY,SIDEWALL,360,Oli Custom,,
2,FINAL ASSEMBLY,SPECIAL ASSEMBLY FOR FINAL ASSY,TAP CHANGER ROTARY,360,Oli Custom,,
4,FINAL ASSEMBLY,SPECIAL ASSEMBLY FOR FINAL ASSY,ACCESSORIES PAD MOUNTED,360,Oli Custom,,
4,FINAL ASSEMBLY,SPECIAL ASSEMBLY FOR FINAL ASSY,ACCESSORIES POLE MOUNTED,360,Oli Custom,,
1,FINISHING,FINISHING,RAPID PRESSURE RISE RELAY,360,Oli Custom,,
1,FINISHING,FINISHING,WINDING THERMOMETER,360,Oli Custom,,
2,FINISHING,FINISHING,DGPT C/W CONTROL BOX,360,Oli Custom,,
2,FINISHING,FINISHING,MEMBRAN SEPERATOR,360,Oli Custom,,
1,FINISHING,FINISHING,DIAL THERMOMETER,360,Oli Custom,,
1,FINISHING,FINISHING,OIL THERMOMETER,360,Oli Custom,,
1,FINISHING,FINISHING,BUCCHOLZ RELAY,360,Oli Custom,,
1,FINISHING,FINISHING,ANTI VIBRATION,360,Oli Custom,,
14,FINISHING,FINISHING,OLTC,360,Oli Custom,,
1,FINISHING,FINISHING,MOLG,360,Oli Custom,,
0.5,FINISHING,FINISHING,PRD,360,Oli Custom,,
1,FINISHING,FINISHING,CONTROL VT,360,Oli Custom,,
1,FINISHING,FINISHING,DIFFERENTIAL VT,360,Oli Custom,,
14,FINISHING,FINISHING,FAN,360,Oli Custom,,
4,FINISHING,FINISHING,NGR,360,Oli Custom,,
1,FINISHING,FINISHING,ARRESTER,360,Oli Custom,,
4,FINISHING,FINISHING,HEATER,360,Oli Custom,,
1,FINISHING,FINISHING,PT-100,360,Oli Custom,,
2,FINISHING,FINISHING,CABLE BOX HV / LV,360,Oli Custom,,
4,FINISHING,FINISHING,CABLE BOX HV + LV,360,Oli Custom,,
5,FINISHING,FINISHING,WIRING CONTROL BOX STANDARD,360,Oli Custom,,
20,FINISHING,FINISHING,WIRING CONTROL BOX NON-STANDARD,360,Oli Custom,,
3,FINISHING,FINISHING,CU LINK HV / LV (STANDARD),360,Oli Custom,,
6,FINISHING,FINISHING,CU LINK HV + LV (STANDARD),360,Oli Custom,,
14,FINISHING,FINISHING,CU LINK HV / LV (NON-STANDARD),360,Oli Custom,,
28,FINISHING,FINISHING,CU LINK HV /+ LV (NON STANDARD),360,Oli Custom,,
14,FINISHING,FINISHING,RADIATOR PANEL (BONGKAR),360,Oli Custom,,
14,FINISHING,FINISHING,RADIATOR PANEL (PASANG),360,Oli Custom,,
2,FINISHING,FINISHING,CONSERVATOR (BONGKAR),360,Oli Custom,,
2,FINISHING,FINISHING,CONSERVATOR (PASANG),360,Oli Custom,,
2,QC,QC,ROUTINE TEST,360,Oli Custom,,
12,QC,QC,LIGHTNING IMPULSE,360,Oli Custom,,
15,QC,QC,TEMPERATURE RISE,360,Oli Custom,,
1.5,QC,QC,TAN DELTA,360,Oli Custom,,
1.5,QC,QC,NOISE,360,Oli Custom,,
2.5,QC,QC,SFRA,360,Oli Custom,,
2,QC,QC,PD,360,Oli Custom,,
0.33,QC,QC,DGA,360,Oli Custom,,
4.25,COIL MAKING,COIL LV,SHEET KONDUKTOR 1,400,Oli Custom,,
4.75,COIL MAKING,COIL LV,SHEET KONDUKTOR 2,400,Oli Custom,,
13.25,COIL MAKING,COIL LV,SHEET KONDUKTOR (2 SECTION),400,Oli Custom,,
13,COIL MAKING,COIL LV,FLAT CYLINDRICAL KONDUKTOR 1,400,Oli Custom,,
14,COIL MAKING,COIL LV,FLAT CYLINDRICAL KONDUKTOR 2,400,Oli Custom,,
16,COIL MAKING,COIL LV,FLAT CYLINDRICAL KONDUKTOR 3,400,Oli Custom,,
18,COIL MAKING,COIL LV,FLAT CYLINDRICAL KONDUKTOR 4,400,Oli Custom,,
0,COIL MAKING,COIL LV,FLAT HELICAL,400,Oli Custom,,
0,COIL MAKING,COIL LV,FLAT DISC KONDUKTOR 1,400,Oli Custom,,
0,COIL MAKING,COIL LV,FLAT DISC KONDUKTOR 2,400,Oli Custom,,
0,COIL MAKING,COIL LV,FLAT DISC KONDUKTOR 3,400,Oli Custom,,
0,COIL MAKING,COIL LV,FLAT DISC KONDUKTOR 4,400,Oli Custom,,
0.5,COIL MAKING,COIL LV,LEADWIRE (AL STRIP / RAIL COPPER),400,Oli Custom,,
2,COIL MAKING,COIL LV,GROUNDSHIELD,400,Oli Custom,,
0.25,COIL MAKING,COIL LV,TRANSPOSE,400,Oli Custom,,
11.75,COIL MAKING,COIL HV,SHEET KONDUKTOR 1,400,Oli Custom,,
12.25,COIL MAKING,COIL HV,SHEET KONDUKTOR 2,400,Oli Custom,,
11.75,COIL MAKING,COIL HV,ROUND CYLINDRICAL KONDUKTOR 1,400,Oli Custom,,
11.75,COIL MAKING,COIL HV,ROUND CYLINDRICAL KONDUKTOR 2,400,Oli Custom,,
11.75,COIL MAKING,COIL HV,FLAT CYLINDRICAL KONDUKTOR 1,400,Oli Custom,,
11.75,COIL MAKING,COIL HV,FLAT CYLINDRICAL KONDUKTOR 2,400,Oli Custom,,
13.5,COIL MAKING,COIL HV,FLAT CYLINDRICAL KONDUKTOR 3,400,Oli Custom,,
15.5,COIL MAKING,COIL HV,FLAT CYLINDRICAL KONDUKTOR 4,400,Oli Custom,,
13.5,COIL MAKING,COIL HV,2 SECTION,400,Oli Custom,,
30,COIL MAKING,COIL HV,4 SECTION,400,Oli Custom,,
13.3,COIL MAKING,COIL HV,FR OLTC,400,Oli Custom,,
0,COIL MAKING,COIL HV,FLAT DISC KONDUKTOR 1,400,Oli Custom,,
0,COIL MAKING,COIL HV,FLAT DISC KONDUKTOR 2,400,Oli Custom,,
0,COIL MAKING,COIL HV,FLAT DISC KONDUKTOR 3,400,Oli Custom,,
0,COIL MAKING,COIL HV,FLAT DISC KONDUKTOR 4,400,Oli Custom,,
0.25,COIL MAKING,COIL HV,TRANSPOSE,400,Oli Custom,,
0.5,COIL MAKING,COIL HV,PRESS COIL,400,Oli Custom,,
8.5,CORE & COIL ASSEMBLY,CORE-COIL ASSEMBLY,WOUND-KOTAK,400,Oli Custom,,
9.75,CORE & COIL ASSEMBLY,CORE-COIL ASSEMBLY,STACKING-KOTAK,400,Oli Custom,,
3,CONNECTION,CONNECTION,OFF-LOAD,400,Oli Custom,,
28,CONNECTION,CONNECTION,ON-LOAD,400,Oli Custom,,
14,CONNECTION,CONNECTION,CHANGE OVER BOARD,400,Oli Custom,,
30,CONNECTION,CONNECTION,DOUBLE TAP,400,Oli Custom,,
1,CONNECTION,CONNECTION,FLAT,400,Oli Custom,,
2,CONNECTION,CONNECTION,RAIL,400,Oli Custom,,
1,CONNECTION,CONNECTION,WIRE SOFT,400,Oli Custom,,
1,FINAL ASSEMBLY,FINAL ASSY,FLAT,400,Oli Custom,,
2,FINAL ASSEMBLY,FINAL ASSY,RAIL,400,Oli Custom,,
1,FINAL ASSEMBLY,FINAL ASSY,WIRE SOFT,400,Oli Custom,,
0.2,FINAL ASSEMBLY,FINAL ASSY,OVEN,400,Oli Custom,,
2,FINAL ASSEMBLY,FINAL ASSY,STANDARD,400,Oli Custom,,
3,FINAL ASSEMBLY,FINAL ASSY,NON-STANDARD,400,Oli Custom,,
1.5,FINAL ASSEMBLY,FINAL ASSY,PENGISIAN OLI,400,Oli Custom,,
2,FINAL ASSEMBLY,SPECIAL ASSEMBLY FOR FINAL ASSY,RADIATOR VALVE,400,Oli Custom,,
3,FINAL ASSEMBLY,SPECIAL ASSEMBLY FOR FINAL ASSY,SIDEWALL,400,Oli Custom,,
2,FINAL ASSEMBLY,SPECIAL ASSEMBLY FOR FINAL ASSY,TAP CHANGER ROTARY,400,Oli Custom,,
4,FINAL ASSEMBLY,SPECIAL ASSEMBLY FOR FINAL ASSY,ACCESSORIES PAD MOUNTED,400,Oli Custom,,
4,FINAL ASSEMBLY,SPECIAL ASSEMBLY FOR FINAL ASSY,ACCESSORIES POLE MOUNTED,400,Oli Custom,,
1,FINISHING,FINISHING,RAPID PRESSURE RISE RELAY,400,Oli Custom,,
1,FINISHING,FINISHING,WINDING THERMOMETER,400,Oli Custom,,
2,FINISHING,FINISHING,DGPT C/W CONTROL BOX,400,Oli Custom,,
2,FINISHING,FINISHING,MEMBRAN SEPERATOR,400,Oli Custom,,
1,FINISHING,FINISHING,DIAL THERMOMETER,400,Oli Custom,,
1,FINISHING,FINISHING,OIL THERMOMETER,400,Oli Custom,,
1,FINISHING,FINISHING,BUCCHOLZ RELAY,400,Oli Custom,,
1,FINISHING,FINISHING,ANTI VIBRATION,400,Oli Custom,,
14,FINISHING,FINISHING,OLTC,400,Oli Custom,,
1,FINISHING,FINISHING,MOLG,400,Oli Custom,,
0.5,FINISHING,FINISHING,PRD,400,Oli Custom,,
1,FINISHING,FINISHING,CONTROL VT,400,Oli Custom,,
1,FINISHING,FINISHING,DIFFERENTIAL VT,400,Oli Custom,,
14,FINISHING,FINISHING,FAN,400,Oli Custom,,
4,FINISHING,FINISHING,NGR,400,Oli Custom,,
1,FINISHING,FINISHING,ARRESTER,400,Oli Custom,,
4,FINISHING,FINISHING,HEATER,400,Oli Custom,,
1,FINISHING,FINISHING,PT-100,400,Oli Custom,,
2,FINISHING,FINISHING,CABLE BOX HV / LV,400,Oli Custom,,
4,FINISHING,FINISHING,CABLE BOX HV + LV,400,Oli Custom,,
5,FINISHING,FINISHING,WIRING CONTROL BOX STANDARD,400,Oli Custom,,
20,FINISHING,FINISHING,WIRING CONTROL BOX NON-STANDARD,400,Oli Custom,,
3,FINISHING,FINISHING,CU LINK HV / LV (STANDARD),400,Oli Custom,,
6,FINISHING,FINISHING,CU LINK HV + LV (STANDARD),400,Oli Custom,,
14,FINISHING,FINISHING,CU LINK HV / LV (NON-STANDARD),400,Oli Custom,,
28,FINISHING,FINISHING,CU LINK HV /+ LV (NON STANDARD),400,Oli Custom,,
14,FINISHING,FINISHING,RADIATOR PANEL (BONGKAR),400,Oli Custom,,
14,FINISHING,FINISHING,RADIATOR PANEL (PASANG),400,Oli Custom,,
2,FINISHING,FINISHING,CONSERVATOR (BONGKAR),400,Oli Custom,,
2,FINISHING,FINISHING,CONSERVATOR (PASANG),400,Oli Custom,,
2,QC,QC,ROUTINE TEST,400,Oli Custom,,
